FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"0,84","8,79","15,90",,,,,,
seq0,checks,1 / 50,,,"0,00",,,,,,,"0,84","8,80","15,89",,,,,,
seq0,checks,2 / 50,,,"0,00",,,,,,,"0,84","8,80","15,82",,,,,,
seq0,checks,3 / 50,,,"0,01",,,,,,,"0,84","8,40","14,99",,,,,,
seq0,checks,4 / 50,,,"0,04",,,,,,,"0,84","8,20","14,56",,,,,,
seq0,checks,5 / 50,,,"0,03",,,,,,,"0,84","8,20","14,56",,,,,,
seq0,checks,6 / 50,,,"0,02",,,,,,,"0,84","8,10","14,23",,,,,,
seq0,checks,7 / 50,,,"0,02",,,,,,,"0,84","8,05","14,03",,,,,,
seq0,checks,8 / 50,,,"0,07",,,,,,,"0,84","7,61","12,99",,,,,,
seq0,checks,9 / 50,,,"0,06",,,,,,,"0,84","7,79","13,09",,,,,,
seq0,checks,10 / 50,,,"0,07",,,,,,,"0,84","5,53","8,77",,,,,,
seq0,checks,11 / 50,,,"0,13",,,,,,,"0,84","5,54","8,59",,,,,,
seq0,checks,12 / 50,,,"0,17",,,,,,,"0,84","5,77","9,04",,,,,,
seq0,checks,13 / 50,,,"0,16",,,,,,,"0,84","5,55","8,64",,,,,,
seq0,checks,14 / 50,,,"0,07",,,,,,,"0,84","1,91","2,88",,,,,,
seq0,checks,15 / 50,,,"0,07",,,,,,,"0,84","1,95","3,07",,,,,,
seq0,checks,16 / 50,,,"0,06",,,,,,,"0,84","1,93","3,00",,,,,,
seq0,checks,17 / 50,,,"0,06",,,,,,,"0,84","1,91","2,91",,,,,,
seq0,checks,18 / 50,,,"0,06",,,,,,,"0,84","1,90","2,88",,,,,,
seq0,checks,19 / 50,,,"0,06",,,,,,,"0,84","1,90","2,88",,,,,,
seq0,checks,20 / 50,,,"0,06",,,,,,,"0,84","1,90","2,88",,,,,,
seq0,checks,21 / 50,,,"0,06",,,,,,,"0,84","1,90","2,87",,,,,,
seq0,checks,22 / 50,,,"0,06",,,,,,,"0,84","1,90","2,87",,,,,,
seq0,checks,FINAL,,,"0,06",,,,,,,"0,84","1,90","2,87","78,37","225,29","1,25","1,42","520,00","1024,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,01",,,,,,,"1,72","53,56","127,24",,,,,,
seq0,no_checks,1 / 50,,,"0,11",,,,,,,"1,72","48,37","112,00",,,,,,
seq0,no_checks,2 / 50,,,"0,33",,,,,,,"1,72","49,35","111,00",,,,,,
seq0,no_checks,3 / 50,,,"0,82",,,,,,,"1,72","49,83","111,03",,,,,,
seq0,no_checks,4 / 50,,,"1,13",,,,,,,"1,72","50,31","111,16",,,,,,
seq0,no_checks,5 / 50,,,"1,14",,,,,,,"1,72","51,24","111,65",,,,,,
seq0,no_checks,6 / 50,,,"0,07",,,,,,,"1,72","128,88","134,06",,,,,,
seq0,no_checks,7 / 50,,,"0,58",,,,,,,"1,72","128,91","134,10",,,,,,
seq0,no_checks,8 / 50,,,"2,45",,,,,,,"1,72","129,04","134,40",,,,,,
seq0,no_checks,9 / 50,,,"1,76",,,,,,,"1,72","129,60","134,99",,,,,,
seq0,no_checks,10 / 50,,,"2,06",,,,,,,"1,72","129,62","135,10",,,,,,
seq0,no_checks,11 / 50,,,"2,30",,,,,,,"1,72","130,05","135,63",,,,,,
seq0,no_checks,12 / 50,,,"2,00",,,,,,,"1,72","130,24","135,91",,,,,,
seq0,no_checks,13 / 50,,,"2,85",,,,,,,"1,72","130,54","136,22",,,,,,
seq0,no_checks,14 / 50,,,"4,49",,,,,,,"1,72","131,41","137,64",,,,,,
seq0,no_checks,15 / 50,,,"0,46",,,,,,,"1,72","151,71","159,49",,,,,,
seq0,no_checks,16 / 50,,,"1,53",,,,,,,"1,72","151,81","159,55",,,,,,
seq0,no_checks,17 / 50,,,"1,57",,,,,,,"1,72","151,82","159,57",,,,,,
seq0,no_checks,18 / 50,,,"2,87",,,,,,,"1,72","152,51","160,69",,,,,,
seq0,no_checks,19 / 50,,,"2,44",,,,,,,"1,72","153,41","161,84",,,,,,
seq0,no_checks,20 / 50,,,"0,47",,,,,,,"1,72","157,44","165,41",,,,,,
seq0,no_checks,21 / 50,,,"1,46",,,,,,,"1,72","157,52","165,47",,,,,,
seq0,no_checks,22 / 50,,,"1,58",,,,,,,"1,72","157,53","165,48",,,,,,
seq0,no_checks,23 / 50,,,"1,58",,,,,,,"1,72","157,53","165,48",,,,,,
seq0,no_checks,24 / 50,,,"1,50",,,,,,,"1,72","157,57","165,51",,,,,,
seq0,no_checks,25 / 50,,,"1,92",,,,,,,"1,72","157,55","165,56",,,,,,
seq0,no_checks,26 / 50,,,"2,10",,,,,,,"1,72","157,61","165,61",,,,,,
seq0,no_checks,27 / 50,,,"2,09",,,,,,,"1,72","157,60","165,62",,,,,,
seq0,no_checks,28 / 50,,,"2,07",,,,,,,"1,72","157,60","165,63",,,,,,
