TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,61","38,91","60,88",,,,,,
level0,checks,1 / 15,,,"0,00",,,,,,,"2,61","38,90","60,88",,,,,,
level0,checks,2 / 15,,,"0,00",,,,,,,"2,61","38,90","60,88",,,,,,
level0,checks,3 / 15,,,"0,00",,,,,,,"2,61","38,90","60,88",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"2,61","38,90","60,88","0,02","1489,99","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,12","181,35",,,,,,
level0,no_checks,1 / 15,,,"0,01",,,,,,,"5,57","60,12","181,29",,,,,,
level0,no_checks,2 / 15,,,"0,01",,,,,,,"5,57","60,14","181,29",,,,,,
level0,no_checks,3 / 15,,,"0,01",,,,,,,"5,57","60,13","181,29",,,,,,
level0,no_checks,4 / 15,,,"0,01",,,,,,,"5,57","60,14","181,29",,,,,,
level0,no_checks,5 / 15,,,"0,02",,,,,,,"5,57","60,14","181,29",,,,,,
level0,no_checks,6 / 15,,,"0,02",,,,,,,"5,57","60,15","181,29",,,,,,
level0,no_checks,7 / 15,,,"0,02",,,,,,,"5,57","60,15","181,29",,,,,,
level0,no_checks,8 / 15,,,"0,02",,,,,,,"5,57","60,16","181,29",,,,,,
level0,no_checks,9 / 15,,,"0,02",,,,,,,"5,57","60,17","181,29",,,,,,
level0,no_checks,10 / 15,,,"0,02",,,,,,,"5,57","60,17","181,30",,,,,,
level0,no_checks,11 / 15,,,"0,02",,,,,,,"5,57","60,18","181,30",,,,,,
level0,no_checks,12 / 15,,,"0,02",,,,,,,"5,57","60,19","181,30",,,,,,
level0,no_checks,13 / 15,,,"0,02",,,,,,,"5,57","60,19","181,30",,,,,,
level0,no_checks,14 / 15,,,"0,03",,,,,,,"5,57","60,20","181,30",,,,,,
level0,no_checks,FINAL,,,"0,03",,,,,,,"5,57","60,20","181,31","-0,14","1080,60","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,40","255,21","498,78",,,,,,
level1,no_checks,1 / 15,,,"0,03",,,,,,,"34,40","254,11","498,68",,,,,,
level1,no_checks,2 / 15,,,"0,04",,,,,,,"34,40","253,92","498,67",,,,,,
level1,no_checks,3 / 15,,,"0,04",,,,,,,"34,40","253,92","498,67",,,,,,
level1,no_checks,4 / 15,,,"0,04",,,,,,,"34,40","253,92","498,67",,,,,,
level1,no_checks,5 / 15,,,"0,04",,,,,,,"34,40","253,92","498,67",,,,,,
level1,no_checks,6 / 15,,,"0,04",,,,,,,"34,40","253,91","498,67",,,,,,
level1,no_checks,7 / 15,,,"0,04",,,,,,,"34,40","253,91","498,67",,,,,,
level1,no_checks,8 / 15,,,"0,04",,,,,,,"34,40","253,91","498,67",,,,,,
level1,no_checks,9 / 15,,,"0,04",,,,,,,"34,40","253,91","498,67",,,,,,
level1,no_checks,10 / 15,,,"0,04",,,,,,,"34,40","253,91","498,67",,,,,,
level1,no_checks,11 / 15,,,"0,04",,,,,,,"34,40","253,91","498,67",,,,,,
level1,no_checks,FINAL,,,"0,04",,,,,,,"34,40","253,91","498,67","0,51","738,07","131,67","2,05","86,00","168,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"62,51","419,34","518,48",,,,,,
level2,no_checks,1 / 15,,,"0,17",,,,,,,"62,51","418,83","518,15",,,,,,
level2,no_checks,2 / 15,,,"0,21",,,,,,,"62,51","418,82","518,14",,,,,,
level2,no_checks,3 / 15,,,"0,21",,,,,,,"62,51","418,82","518,13",,,,,,
level2,no_checks,FINAL,,,"0,21",,,,,,,"62,51","418,82","518,13","0,12","670,05","93,35","2,07","88,00","162,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"50,23","417,95","632,31",,,,,,
level3,no_checks,1 / 15,,,"0,08",,,,,,,"50,23","417,25","632,15",,,,,,
level3,no_checks,2 / 15,,,"0,18",,,,,,,"50,23","417,25","632,19",,,,,,
level3,no_checks,3 / 15,,,"0,42",,,,,,,"50,23","417,30","632,19",,,,,,
level3,no_checks,4 / 15,,,"1,07",,,,,,,"50,23","417,42","632,09",,,,,,
level3,no_checks,5 / 15,,,"1,82",,,,,,,"50,23","419,21","632,96",,,,,,
level3,no_checks,6 / 15,,,"1,19",,,,,,,"50,23","418,60","632,17",,,,,,
level3,no_checks,7 / 15,,,"0,90",,,,,,,"50,23","417,86","631,52",,,,,,
level3,no_checks,8 / 15,,,"1,14",,,,,,,"50,23","418,19","631,79",,,,,,
level3,no_checks,9 / 15,,,"1,01",,,,,,,"50,23","418,04","631,67",,,,,,
level3,no_checks,10 / 15,,,"1,03",,,,,,,"50,23","418,17","631,80",,,,,,
level3,no_checks,11 / 15,,,"1,03",,,,,,,"50,23","418,00","631,58",,,,,,
level3,no_checks,12 / 15,,,"1,02",,,,,,,"50,23","418,10","631,69",,,,,,
level3,no_checks,13 / 15,,,"1,01",,,,,,,"50,23","418,37","631,97",,,,,,
level3,no_checks,14 / 15,,,"1,25",,,,,,,"50,23","418,55","632,17",,,,,,
level3,no_checks,FINAL,,,"1,20",,,,,,,"50,23","418,71","632,32","-0,18","833,66","67,52","1,98","133,00","264,00"
