InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,10","181,26",,,,,,
level0,checks,1 / 8,,,"0,04",,,,,,,"5,57","60,16","181,21",,,,,,
level0,checks,2 / 8,,,"0,04",,,,,,,"5,57","60,22","181,21",,,,,,
level0,checks,3 / 8,,,"0,13",,,,,,,"5,57","60,76","181,20",,,,,,
level0,checks,4 / 8,,,"0,12",,,,,,,"5,57","60,83","181,15",,,,,,
level0,checks,5 / 8,,,"0,08",,,,,,,"5,57","60,80","180,81",,,,,,
level0,checks,6 / 8,,,"0,07",,,,,,,"5,57","60,89","180,84",,,,,,
level0,checks,7 / 8,,,"0,07",,,,,,,"5,57","60,88","180,82",,,,,,
level0,checks,FINAL,,,"0,07",,,,,,,"5,57","60,85","180,81","-1,25","1093,41","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,no_checks,1 / 8,,,"0,15",,,,,,,"5,57","55,43","168,28",,,,,,
level0,no_checks,2 / 8,,,"0,13",,,,,,,"5,57","55,51","168,28",,,,,,
level0,no_checks,3 / 8,,,"0,13",,,,,,,"5,57","55,51","168,28",,,,,,
level0,no_checks,4 / 8,,,"0,13",,,,,,,"5,57","55,52","168,28",,,,,,
level0,no_checks,5 / 8,,,"0,13",,,,,,,"5,57","55,52","168,27",,,,,,
level0,no_checks,6 / 8,,,"0,12",,,,,,,"5,57","55,52","168,26",,,,,,
level0,no_checks,7 / 8,,,"0,12",,,,,,,"5,57","55,52","168,26",,,,,,
level0,no_checks,FINAL,,,"0,12",,,,,,,"5,57","55,53","168,26","8,56","996,77","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 8,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,2 / 8,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,FINAL,,,"0,46",,,,,,,"34,42","30,79","32,32","78,80","89,45","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,68",,,,,,,"59,02","378,01","441,72",,,,,,
level2,no_checks,1 / 8,,,"0,50",,,,,,,"59,02","306,52","311,04",,,,,,
level2,no_checks,2 / 8,,,"0,49",,,,,,,"59,02","306,51","311,04",,,,,,
level2,no_checks,3 / 8,,,"0,49",,,,,,,"59,02","306,51","311,04",,,,,,
level2,no_checks,4 / 8,,,"0,50",,,,,,,"59,02","306,51","311,04",,,,,,
level2,no_checks,5 / 8,,,"0,50",,,,,,,"59,02","306,51","311,04",,,,,,
level2,no_checks,6 / 8,,,"0,50",,,,,,,"59,02","306,51","311,04",,,,,,
level2,no_checks,FINAL,,,"0,50",,,,,,,"59,02","306,51","311,04","18,91","519,29","93,35","2,03","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,67",,,,,,,"47,71","294,54","375,64",,,,,,
level3,no_checks,1 / 8,,,"1,66",,,,,,,"47,71","266,30","336,58",,,,,,
level3,no_checks,2 / 8,,,"2,33",,,,,,,"47,71","258,62","326,08",,,,,,
level3,no_checks,3 / 8,,,"2,35",,,,,,,"47,71","258,64","326,06",,,,,,
level3,no_checks,4 / 8,,,"2,38",,,,,,,"47,71","258,60","325,99",,,,,,
level3,no_checks,5 / 8,,,"2,40",,,,,,,"47,71","258,55","325,90",,,,,,
level3,no_checks,6 / 8,,,"2,41",,,,,,,"47,71","258,53","325,85",,,,,,
level3,no_checks,7 / 8,,,"2,41",,,,,,,"47,71","258,50","325,79",,,,,,
level3,no_checks,FINAL,,,"2,41",,,,,,,"47,71","258,45","325,71","12,25","541,73","67,52","1,98","133,00","230,00"
