FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,60","38,90","60,88",,,,,,
level0,checks,1 / 15,,,"0,01",,,,,,,"2,60","38,91","60,88",,,,,,
level0,checks,2 / 15,,,"0,01",,,,,,,"2,60","38,91","60,88",,,,,,
level0,checks,3 / 15,,,"0,01",,,,,,,"2,60","38,91","60,88",,,,,,
level0,checks,4 / 15,,,"0,01",,,,,,,"2,60","38,91","60,88",,,,,,
level0,checks,5 / 15,,,"0,01",,,,,,,"2,60","38,91","60,88",,,,,,
level0,checks,FINAL,,,"0,01",,,,,,,"2,60","38,91","60,88","-0,02","1493,90","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,74","180,84",,,,,,
level0,no_checks,1 / 15,,,"0,18",,,,,,,"5,57","60,89","180,88",,,,,,
level0,no_checks,2 / 15,,,"0,19",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,3 / 15,,,"0,18",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,4 / 15,,,"0,18",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,5 / 15,,,"0,18",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,6 / 15,,,"0,18",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,7 / 15,,,"0,18",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,8 / 15,,,"0,18",,,,,,,"5,57","60,87","180,88",,,,,,
level0,no_checks,9 / 15,,,"0,18",,,,,,,"5,57","60,86","180,88",,,,,,
level0,no_checks,10 / 15,,,"0,18",,,,,,,"5,57","60,86","180,88",,,,,,
level0,no_checks,11 / 15,,,"0,18",,,,,,,"5,57","60,86","180,88",,,,,,
level0,no_checks,12 / 15,,,"0,18",,,,,,,"5,57","60,86","180,88",,,,,,
level0,no_checks,13 / 15,,,"0,18",,,,,,,"5,57","60,86","180,88",,,,,,
level0,no_checks,14 / 15,,,"0,18",,,,,,,"5,57","60,86","180,88",,,,,,
level0,no_checks,FINAL,,,"0,18",,,,,,,"5,57","60,86","180,88","-0,19","1092,44","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,33",,,,,,,"34,40","255,14","498,75",,,,,,
level1,no_checks,1 / 15,,,"0,27",,,,,,,"34,40","254,36","498,56",,,,,,
level1,no_checks,2 / 15,,,"0,26",,,,,,,"34,40","254,32","498,50",,,,,,
level1,no_checks,3 / 15,,,"0,25",,,,,,,"34,40","254,29","498,44",,,,,,
level1,no_checks,4 / 15,,,"0,25",,,,,,,"34,40","254,26","498,37",,,,,,
level1,no_checks,5 / 15,,,"0,25",,,,,,,"34,40","254,23","498,31",,,,,,
level1,no_checks,6 / 15,,,"0,25",,,,,,,"34,40","254,21","498,27",,,,,,
level1,no_checks,7 / 15,,,"0,25",,,,,,,"34,40","254,19","498,23",,,,,,
level1,no_checks,8 / 15,,,"0,25",,,,,,,"34,40","254,15","498,14",,,,,,
level1,no_checks,9 / 15,,,"0,25",,,,,,,"34,40","254,11","498,06",,,,,,
level1,no_checks,10 / 15,,,"0,25",,,,,,,"34,40","254,08","498,00",,,,,,
level1,no_checks,11 / 15,,,"0,25",,,,,,,"34,40","254,05","497,93",,,,,,
level1,no_checks,12 / 15,,,"0,25",,,,,,,"34,40","254,03","497,88",,,,,,
level1,no_checks,13 / 15,,,"0,25",,,,,,,"34,40","254,01","497,84",,,,,,
