FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,58","38,07","59,89",,,,,,
level0,checks,1 / 8,,,"0,29",,,,,,,"2,58","20,99","32,78",,,,,,
level0,checks,2 / 8,,,"0,44",,,,,,,"2,58","18,27","28,41",,,,,,
level0,checks,3 / 8,,,"0,54",,,,,,,"2,58","19,29","30,77",,,,,,
level0,checks,4 / 8,,,"0,54",,,,,,,"2,58","20,48","35,74",,,,,,
level0,checks,5 / 8,,,"0,53",,,,,,,"2,58","21,31","40,57",,,,,,
level0,checks,6 / 8,,,"0,52",,,,,,,"2,58","21,79","43,59",,,,,,
level0,checks,7 / 8,,,"0,51",,,,,,,"2,58","22,53","48,66",,,,,,
level0,checks,FINAL,,,"0,50",,,,,,,"2,58","23,03","52,30","39,50","893,55","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,12","181,25",,,,,,
level0,no_checks,1 / 8,,,"1,07",,,,,,,"5,57","41,27","134,91",,,,,,
level0,no_checks,2 / 8,,,"1,14",,,,,,,"5,57","41,47","136,08",,,,,,
level0,no_checks,3 / 8,,,"1,25",,,,,,,"5,57","44,31","146,31",,,,,,
level0,no_checks,4 / 8,,,"1,26",,,,,,,"5,57","43,21","148,93",,,,,,
level0,no_checks,5 / 8,,,"1,73",,,,,,,"5,57","41,37","144,71",,,,,,
level0,no_checks,6 / 8,,,"1,56",,,,,,,"5,57","41,23","144,11",,,,,,
level0,no_checks,7 / 8,,,"1,55",,,,,,,"5,57","41,32","143,74",,,,,,
level0,no_checks,FINAL,,,"1,55",,,,,,,"5,57","41,77","142,75","30,52","749,73","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,25",,,,,,,"34,42","146,63","293,79",,,,,,
level1,no_checks,1 / 8,,,"0,47",,,,,,,"34,42","30,78","31,67",,,,,,
level1,no_checks,2 / 8,,,"0,47",,,,,,,"34,42","30,77","31,68",,,,,,
level1,no_checks,3 / 8,,,"0,47",,,,,,,"34,42","30,77","31,68",,,,,,
level1,no_checks,FINAL,,,"0,47",,,,,,,"34,42","30,77","31,68","79,01","89,42","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,98",,,,,,,"61,16","390,14","472,65",,,,,,
level2,no_checks,1 / 8,,,"2,51",,,,,,,"61,16","372,90","394,67",,,,,,
level2,no_checks,2 / 8,,,"1,51",,,,,,,"61,16","371,34","385,02",,,,,,
level2,no_checks,3 / 8,,,"1,17",,,,,,,"61,16","371,34","384,99",,,,,,
level2,no_checks,4 / 8,,,"1,19",,,,,,,"61,16","371,45","385,27",,,,,,
level2,no_checks,5 / 8,,,"1,19",,,,,,,"61,16","371,63","385,69",,,,,,
level2,no_checks,6 / 8,,,"1,15",,,,,,,"61,16","371,83","386,14",,,,,,
level2,no_checks,7 / 8,,,"1,13",,,,,,,"61,16","371,96","386,43",,,,,,
level2,no_checks,FINAL,,,"1,13",,,,,,,"61,16","372,08","386,67","4,63","608,35","93,35","2,05","89,00","152,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"2,61",,,,,,,"47,85","293,82","375,46",,,,,,
level3,no_checks,1 / 8,,,"1,87",,,,,,,"47,85","252,63","317,45",,,,,,
level3,no_checks,2 / 8,,,"2,48",,,,,,,"47,85","247,17","309,28",,,,,,
level3,no_checks,3 / 8,,,"3,93",,,,,,,"47,85","242,08","300,86",,,,,,
level3,no_checks,4 / 8,,,"6,17",,,,,,,"47,85","228,35","283,31",,,,,,
level3,no_checks,5 / 8,,,"1,50",,,,,,,"47,85","205,95","227,82",,,,,,
level3,no_checks,6 / 8,,,"0,65",,,,,,,"47,85","207,33","212,31",,,,,,
level3,no_checks,7 / 8,,,"0,10",,,,,,,"47,85","207,67","211,23",,,,,,
level3,no_checks,FINAL,,,"0,08",,,,,,,"47,85","207,69","211,23","29,31","434,08","67,52","1,98","132,00","228,00"
