TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 8,,,"0,02",,,,,,,"2,58","1,39","1,47",,,,,,
level0,checks,2 / 8,,,"0,02",,,,,,,"2,58","1,41","1,51",,,,,,
level0,checks,3 / 8,,,"0,02",,,,,,,"2,58","1,43","1,56",,,,,,
level0,checks,4 / 8,,,"0,02",,,,,,,"2,58","1,45","1,60",,,,,,
level0,checks,5 / 8,,,"0,02",,,,,,,"2,58","1,46","1,62",,,,,,
level0,checks,6 / 8,,,"0,02",,,,,,,"2,58","1,47","1,63",,,,,,
level0,checks,FINAL,,,"0,02",,,,,,,"2,58","1,47","1,63","96,15","56,86","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,12","181,35",,,,,,
level0,no_checks,1 / 8,,,"0,02",,,,,,,"5,57","60,11","181,20",,,,,,
level0,no_checks,2 / 8,,,"0,02",,,,,,,"5,57","60,14","181,18",,,,,,
level0,no_checks,3 / 8,,,"0,02",,,,,,,"5,57","60,16","181,16",,,,,,
level0,no_checks,4 / 8,,,"0,03",,,,,,,"5,57","60,17","181,13",,,,,,
level0,no_checks,5 / 8,,,"0,04",,,,,,,"5,57","60,18","181,12",,,,,,
level0,no_checks,6 / 8,,,"0,04",,,,,,,"5,57","60,19","181,11",,,,,,
level0,no_checks,7 / 8,,,"0,05",,,,,,,"5,57","60,20","181,10",,,,,,
level0,no_checks,FINAL,,,"0,05",,,,,,,"5,57","60,22","181,10","-0,16","1081,96","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 8,,,"0,45",,,,,,,"34,42","30,67","33,08",,,,,,
level1,no_checks,2 / 8,,,"0,45",,,,,,,"34,42","30,67","33,09",,,,,,
level1,no_checks,3 / 8,,,"0,45",,,,,,,"34,42","30,67","33,09",,,,,,
level1,no_checks,FINAL,,,"0,45",,,,,,,"34,42","30,67","33,09","79,10","89,10","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"61,36","399,40","486,28",,,,,,
level2,no_checks,1 / 8,,,"0,64",,,,,,,"61,36","318,86","324,40",,,,,,
level2,no_checks,2 / 8,,,"0,55",,,,,,,"61,36","318,87","324,44",,,,,,
level2,no_checks,3 / 8,,,"0,54",,,,,,,"61,36","318,88","324,44",,,,,,
level2,no_checks,4 / 8,,,"0,53",,,,,,,"61,36","318,88","324,45",,,,,,
level2,no_checks,5 / 8,,,"0,52",,,,,,,"61,36","318,88","324,45",,,,,,
level2,no_checks,6 / 8,,,"0,51",,,,,,,"61,36","318,88","324,46",,,,,,
level2,no_checks,7 / 8,,,"0,50",,,,,,,"61,36","318,89","324,46",,,,,,
level2,no_checks,FINAL,,,"0,50",,,,,,,"61,36","318,89","324,47","20,16","519,70","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,85","294,03","375,17",,,,,,
level3,no_checks,1 / 8,,,"0,05",,,,,,,"47,85","293,13","374,71",,,,,,
level3,no_checks,2 / 8,,,"0,07",,,,,,,"47,85","293,02","374,57",,,,,,
level3,no_checks,3 / 8,,,"0,07",,,,,,,"47,85","293,04","374,57",,,,,,
level3,no_checks,4 / 8,,,"0,07",,,,,,,"47,85","293,05","374,58",,,,,,
level3,no_checks,5 / 8,,,"0,07",,,,,,,"47,85","293,08","374,60",,,,,,
level3,no_checks,6 / 8,,,"0,07",,,,,,,"47,85","293,11","374,61",,,,,,
level3,no_checks,7 / 8,,,"0,07",,,,,,,"47,85","293,15","374,64",,,,,,
level3,no_checks,FINAL,,,"0,07",,,,,,,"47,85","293,14","374,60","0,30","612,66","67,52","1,98","132,00","228,00"
