FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,60","38,90","60,88",,,,,,
level0,checks,1 / 10,,,"0,09",,,,,,,"2,60","5,37","8,24",,,,,,
level0,checks,2 / 10,,,"0,09",,,,,,,"2,60","5,35","8,22",,,,,,
level0,checks,3 / 10,,,"0,09",,,,,,,"2,60","5,35","8,23",,,,,,
level0,checks,4 / 10,,,"0,09",,,,,,,"2,60","5,35","8,23",,,,,,
level0,checks,5 / 10,,,"0,09",,,,,,,"2,60","5,35","8,24",,,,,,
level0,checks,6 / 10,,,"0,09",,,,,,,"2,60","5,44","8,36",,,,,,
level0,checks,7 / 10,,,"0,09",,,,,,,"2,60","5,46","8,39",,,,,,
level0,checks,8 / 10,,,"0,09",,,,,,,"2,60","5,48","8,42",,,,,,
level0,checks,9 / 10,,,"0,09",,,,,,,"2,60","5,49","8,44",,,,,,
level0,checks,FINAL,,,"0,09",,,,,,,"2,60","5,50","8,46","85,86","211,16","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,12","181,25",,,,,,
level0,no_checks,1 / 10,,,"0,19",,,,,,,"5,57","49,43","154,75",,,,,,
level0,no_checks,2 / 10,,,"0,16",,,,,,,"5,57","49,49","154,80",,,,,,
level0,no_checks,3 / 10,,,"0,15",,,,,,,"5,57","49,49","154,90",,,,,,
level0,no_checks,4 / 10,,,"0,15",,,,,,,"5,57","49,44","154,85",,,,,,
level0,no_checks,5 / 10,,,"0,15",,,,,,,"5,57","49,42","154,88",,,,,,
level0,no_checks,6 / 10,,,"0,16",,,,,,,"5,57","49,43","154,91",,,,,,
level0,no_checks,7 / 10,,,"0,19",,,,,,,"5,57","49,44","154,83",,,,,,
level0,no_checks,8 / 10,,,"0,20",,,,,,,"5,57","49,43","154,72",,,,,,
level0,no_checks,9 / 10,,,"0,21",,,,,,,"5,57","49,41","154,62",,,,,,
level0,no_checks,FINAL,,,"0,22",,,,,,,"5,57","49,38","154,52","17,86","887,24","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,25",,,,,,,"34,42","146,63","293,79",,,,,,
level1,no_checks,1 / 10,,,"3,33",,,,,,,"34,42","73,49","166,28",,,,,,
level1,no_checks,2 / 10,,,"3,97",,,,,,,"34,42","63,48","143,53",,,,,,
level1,no_checks,3 / 10,,,"4,03",,,,,,,"34,42","64,47","143,81",,,,,,
level1,no_checks,4 / 10,,,"4,03",,,,,,,"34,42","65,25","144,31",,,,,,
level1,no_checks,5 / 10,,,"3,98",,,,,,,"34,42","65,31","144,40",,,,,,
level1,no_checks,6 / 10,,,"3,97",,,,,,,"34,42","65,59","144,65",,,,,,
level1,no_checks,7 / 10,,,"3,97",,,,,,,"34,42","65,89","144,91",,,,,,
level1,no_checks,8 / 10,,,"3,97",,,,,,,"34,42","66,23","145,18",,,,,,
level1,no_checks,9 / 10,,,"4,00",,,,,,,"34,42","66,71","145,58",,,,,,
level1,no_checks,FINAL,,,"4,00",,,,,,,"34,42","67,08","145,94","54,26","194,89","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,98",,,,,,,"61,16","390,14","472,65",,,,,,
level2,no_checks,1 / 10,,,"0,66",,,,,,,"61,16","355,22","360,81",,,,,,
level2,no_checks,2 / 10,,,"0,54",,,,,,,"61,16","356,40","362,03",,,,,,
