InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,checks,1 / 10,,,"0,03",,,,,,,"5,57","60,82","180,91",,,,,,
level0,checks,2 / 10,,,"0,04",,,,,,,"5,57","60,87","180,92",,,,,,
level0,checks,3 / 10,,,"0,04",,,,,,,"5,57","60,91","180,93",,,,,,
level0,checks,4 / 10,,,"0,04",,,,,,,"5,57","60,95","180,94",,,,,,
level0,checks,5 / 10,,,"0,04",,,,,,,"5,57","60,98","180,95",,,,,,
level0,checks,6 / 10,,,"0,04",,,,,,,"5,57","61,02","180,96",,,,,,
level0,checks,7 / 10,,,"0,04",,,,,,,"5,57","61,08","180,97",,,,,,
level0,checks,8 / 10,,,"0,04",,,,,,,"5,57","61,13","180,99",,,,,,
level0,checks,9 / 10,,,"0,04",,,,,,,"5,57","61,19","181,00",,,,,,
level0,checks,FINAL,,,"0,03",,,,,,,"5,57","61,24","181,02","-0,85","1099,31","131,58","2,00","110,00","220,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,56","60,72","180,85",,,,,,
level0,no_checks,1 / 10,,,"0,04",,,,,,,"5,56","60,81","180,91",,,,,,
level0,no_checks,2 / 10,,,"0,04",,,,,,,"5,56","60,82","180,92",,,,,,
level0,no_checks,3 / 10,,,"0,04",,,,,,,"5,56","60,83","180,92",,,,,,
level0,no_checks,4 / 10,,,"0,04",,,,,,,"5,56","60,83","180,92",,,,,,
level0,no_checks,5 / 10,,,"0,04",,,,,,,"5,56","60,83","180,92",,,,,,
level0,no_checks,FINAL,,,"0,04",,,,,,,"5,56","60,83","180,92","-0,18","1093,07","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 10,,,"0,06",,,,,,,"34,42","145,24","293,60",,,,,,
level1,no_checks,2 / 10,,,"0,06",,,,,,,"34,42","145,24","293,60",,,,,,
level1,no_checks,FINAL,,,"0,06",,,,,,,"34,42","145,24","293,60","-0,00","422,00","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,41",,,,,,,"62,73","412,45","509,95",,,,,,
level2,no_checks,1 / 10,,,"0,40",,,,,,,"62,73","412,41","509,92",,,,,,
level2,no_checks,2 / 10,,,"0,39",,,,,,,"62,73","412,43","509,95",,,,,,
level2,no_checks,3 / 10,,,"0,38",,,,,,,"62,73","412,44","509,98",,,,,,
level2,no_checks,4 / 10,,,"0,38",,,,,,,"62,73","412,46","510,04",,,,,,
level2,no_checks,5 / 10,,,"0,38",,,,,,,"62,73","412,49","510,10",,,,,,
level2,no_checks,6 / 10,,,"0,38",,,,,,,"62,73","412,49","510,13",,,,,,
level2,no_checks,7 / 10,,,"0,38",,,,,,,"62,73","412,51","510,17",,,,,,
level2,no_checks,8 / 10,,,"0,38",,,,,,,"62,73","412,52","510,20",,,,,,
level2,no_checks,9 / 10,,,"0,38",,,,,,,"62,73","412,54","510,25",,,,,,
level2,no_checks,FINAL,,,"0,39",,,,,,,"62,73","412,56","510,30","-0,03","657,64","93,35","2,07","88,00","156,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,66",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,1 / 10,,,"0,65",,,,,,,"47,85","293,20","374,92",,,,,,
level3,no_checks,2 / 10,,,"0,65",,,,,,,"47,85","293,20","374,93",,,,,,
level3,no_checks,3 / 10,,,"0,66",,,,,,,"47,85","293,21","374,94",,,,,,
level3,no_checks,4 / 10,,,"0,67",,,,,,,"47,85","293,21","374,94",,,,,,
level3,no_checks,5 / 10,,,"0,67",,,,,,,"47,85","293,22","374,94",,,,,,
level3,no_checks,6 / 10,,,"0,67",,,,,,,"47,85","293,22","374,95",,,,,,
level3,no_checks,7 / 10,,,"0,68",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,8 / 10,,,"0,68",,,,,,,"47,85","293,16","374,91",,,,,,
level3,no_checks,9 / 10,,,"0,65",,,,,,,"47,85","293,12","374,88",,,,,,
level3,no_checks,FINAL,,,"0,65",,,,,,,"47,85","293,11","374,88","0,02","612,61","67,52","1,98","132,00","228,00"
