TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,61","38,91","60,88",,,,,,
level0,checks,1 / 10,,,"0,00",,,,,,,"2,61","38,90","60,88",,,,,,
level0,checks,2 / 10,,,"0,00",,,,,,,"2,61","38,90","60,88",,,,,,
level0,checks,3 / 10,,,"0,00",,,,,,,"2,61","38,90","60,88",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"2,61","38,90","60,88","0,02","1489,99","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,12","181,35",,,,,,
level0,no_checks,1 / 10,,,"0,01",,,,,,,"5,57","60,11","181,30",,,,,,
level0,no_checks,2 / 10,,,"0,01",,,,,,,"5,57","60,12","181,30",,,,,,
level0,no_checks,3 / 10,,,"0,02",,,,,,,"5,57","60,14","181,29",,,,,,
level0,no_checks,4 / 10,,,"0,03",,,,,,,"5,57","60,19","181,31",,,,,,
level0,no_checks,5 / 10,,,"0,03",,,,,,,"5,57","60,22","181,32",,,,,,
level0,no_checks,6 / 10,,,"0,03",,,,,,,"5,57","60,21","181,32",,,,,,
level0,no_checks,7 / 10,,,"0,02",,,,,,,"5,57","60,21","181,32",,,,,,
level0,no_checks,8 / 10,,,"0,03",,,,,,,"5,57","60,23","181,32",,,,,,
level0,no_checks,9 / 10,,,"0,03",,,,,,,"5,57","60,25","181,33",,,,,,
level0,no_checks,FINAL,,,"0,03",,,,,,,"5,57","60,26","181,33","-0,24","1082,82","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 10,,,"0,04",,,,,,,"34,42","145,26","293,63",,,,,,
level1,no_checks,2 / 10,,,"0,04",,,,,,,"34,42","145,26","293,63",,,,,,
level1,no_checks,FINAL,,,"0,04",,,,,,,"34,42","145,26","293,63","0,98","422,06","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"62,73","412,85","510,30",,,,,,
level2,no_checks,1 / 10,,,"0,22",,,,,,,"62,73","412,24","509,86",,,,,,
level2,no_checks,2 / 10,,,"0,22",,,,,,,"62,73","412,24","509,86",,,,,,
level2,no_checks,FINAL,,,"0,22",,,,,,,"62,73","412,24","509,86","0,15","657,13","93,35","2,07","88,00","156,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,85","294,03","375,17",,,,,,
level3,no_checks,1 / 10,,,"0,04",,,,,,,"47,85","293,40","374,98",,,,,,
level3,no_checks,2 / 10,,,"0,08",,,,,,,"47,85","293,29","374,93",,,,,,
level3,no_checks,3 / 10,,,"0,08",,,,,,,"47,85","293,28","374,91",,,,,,
level3,no_checks,4 / 10,,,"0,08",,,,,,,"47,85","293,27","374,90",,,,,,
level3,no_checks,5 / 10,,,"0,08",,,,,,,"47,85","293,26","374,89",,,,,,
level3,no_checks,6 / 10,,,"0,08",,,,,,,"47,85","293,25","374,87",,,,,,
level3,no_checks,7 / 10,,,"0,07",,,,,,,"47,85","293,24","374,86",,,,,,
level3,no_checks,8 / 10,,,"0,07",,,,,,,"47,85","293,24","374,85",,,,,,
level3,no_checks,9 / 10,,,"0,07",,,,,,,"47,85","293,23","374,84",,,,,,
level3,no_checks,FINAL,,,"0,07",,,,,,,"47,85","293,22","374,83","0,27","612,84","67,52","1,98","132,00","228,00"
