TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 10,,,"0,00",,,,,,,"2,58","38,06","59,89",,,,,,
level0,checks,2 / 10,,,"0,00",,,,,,,"2,58","38,06","59,89",,,,,,
level0,checks,3 / 10,,,"0,00",,,,,,,"2,58","38,06","59,89",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"2,58","38,06","59,89","0,01","1476,67","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,74","180,94",,,,,,
level0,no_checks,1 / 10,,,"0,01",,,,,,,"5,57","60,74","180,88",,,,,,
level0,no_checks,2 / 10,,,"0,02",,,,,,,"5,57","60,75","180,88",,,,,,
level0,no_checks,3 / 10,,,"0,02",,,,,,,"5,57","60,75","180,88",,,,,,
level0,no_checks,4 / 10,,,"0,02",,,,,,,"5,57","60,75","180,88",,,,,,
level0,no_checks,5 / 10,,,"0,02",,,,,,,"5,57","60,75","180,88",,,,,,
level0,no_checks,FINAL,,,"0,02",,,,,,,"5,57","60,75","180,88","-0,02","1090,58","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 10,,,"0,03",,,,,,,"34,42","145,49","293,67",,,,,,
level1,no_checks,2 / 10,,,"0,04",,,,,,,"34,42","145,29","293,64",,,,,,
level1,no_checks,3 / 10,,,"0,04",,,,,,,"34,42","145,29","293,64",,,,,,
level1,no_checks,4 / 10,,,"0,04",,,,,,,"34,42","145,29","293,64",,,,,,
level1,no_checks,FINAL,,,"0,04",,,,,,,"34,42","145,29","293,64","0,96","422,14","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"62,73","412,85","510,30",,,,,,
level2,no_checks,1 / 10,,,"0,22",,,,,,,"62,73","412,24","509,86",,,,,,
level2,no_checks,2 / 10,,,"0,22",,,,,,,"62,73","412,24","509,86",,,,,,
level2,no_checks,FINAL,,,"0,22",,,,,,,"62,73","412,24","509,86","0,15","657,13","93,35","2,07","88,00","156,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,71","295,38","375,88",,,,,,
level3,no_checks,1 / 10,,,"0,06",,,,,,,"47,71","294,64","375,65",,,,,,
level3,no_checks,2 / 10,,,"0,06",,,,,,,"47,71","294,64","375,65",,,,,,
level3,no_checks,3 / 10,,,"0,06",,,,,,,"47,71","294,63","375,64",,,,,,
level3,no_checks,4 / 10,,,"0,06",,,,,,,"47,71","294,62","375,63",,,,,,
level3,no_checks,5 / 10,,,"0,06",,,,,,,"47,71","294,62","375,63",,,,,,
level3,no_checks,6 / 10,,,"0,06",,,,,,,"47,71","294,61","375,62",,,,,,
level3,no_checks,7 / 10,,,"0,06",,,,,,,"47,71","294,60","375,61",,,,,,
level3,no_checks,8 / 10,,,"0,06",,,,,,,"47,71","294,58","375,60",,,,,,
level3,no_checks,9 / 10,,,"0,06",,,,,,,"47,71","294,57","375,59",,,,,,
level3,no_checks,FINAL,,,"0,06",,,,,,,"47,71","294,57","375,58","0,28","617,43","67,52","1,98","133,00","230,00"
