InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,10","181,26",,,,,,
level0,checks,1 / 10,,,"0,07",,,,,,,"5,57","60,26","181,24",,,,,,
level0,checks,2 / 10,,,"0,07",,,,,,,"5,57","60,29","181,26",,,,,,
level0,checks,3 / 10,,,"0,07",,,,,,,"5,57","60,29","181,27",,,,,,
level0,checks,4 / 10,,,"0,08",,,,,,,"5,57","60,27","181,25",,,,,,
level0,checks,5 / 10,,,"0,08",,,,,,,"5,57","60,28","181,25",,,,,,
level0,checks,6 / 10,,,"0,09",,,,,,,"5,57","60,30","181,25",,,,,,
level0,checks,7 / 10,,,"0,10",,,,,,,"5,57","60,32","181,25",,,,,,
level0,checks,8 / 10,,,"0,11",,,,,,,"5,57","60,34","181,25",,,,,,
level0,checks,9 / 10,,,"0,12",,,,,,,"5,57","60,36","181,25",,,,,,
level0,checks,FINAL,,,"0,13",,,,,,,"5,57","60,37","181,25","-0,45","1084,80","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,no_checks,1 / 10,,,"0,06",,,,,,,"5,57","60,81","180,89",,,,,,
level0,no_checks,2 / 10,,,"0,06",,,,,,,"5,57","60,83","180,89",,,,,,
level0,no_checks,3 / 10,,,"0,06",,,,,,,"5,57","60,83","180,89",,,,,,
level0,no_checks,4 / 10,,,"0,06",,,,,,,"5,57","60,85","180,90",,,,,,
level0,no_checks,5 / 10,,,"0,06",,,,,,,"5,57","60,87","180,90",,,,,,
level0,no_checks,6 / 10,,,"0,06",,,,,,,"5,57","60,89","180,90",,,,,,
level0,no_checks,7 / 10,,,"0,06",,,,,,,"5,57","60,91","180,90",,,,,,
level0,no_checks,8 / 10,,,"0,06",,,,,,,"5,57","60,93","180,90",,,,,,
level0,no_checks,9 / 10,,,"0,06",,,,,,,"5,57","60,95","180,90",,,,,,
level0,no_checks,FINAL,,,"0,06",,,,,,,"5,57","60,97","180,91","-0,41","1094,51","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 10,,,"0,06",,,,,,,"34,42","145,24","293,60",,,,,,
level1,no_checks,2 / 10,,,"0,06",,,,,,,"34,42","145,24","293,60",,,,,,
level1,no_checks,FINAL,,,"0,06",,,,,,,"34,42","145,24","293,60","-0,00","422,00","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,43",,,,,,,"59,14","380,75","444,11",,,,,,
level2,no_checks,1 / 10,,,"0,43",,,,,,,"59,14","380,75","444,11",,,,,,
level2,no_checks,FINAL,,,"0,43",,,,,,,"59,14","380,75","444,11","0,00","643,86","93,35","2,03","88,00","152,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,66",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,1 / 10,,,"0,65",,,,,,,"47,85","293,20","374,92",,,,,,
level3,no_checks,2 / 10,,,"0,65",,,,,,,"47,85","293,20","374,93",,,,,,
level3,no_checks,3 / 10,,,"0,66",,,,,,,"47,85","293,21","374,94",,,,,,
level3,no_checks,4 / 10,,,"0,67",,,,,,,"47,85","293,21","374,94",,,,,,
level3,no_checks,5 / 10,,,"0,67",,,,,,,"47,85","293,22","374,94",,,,,,
level3,no_checks,6 / 10,,,"0,67",,,,,,,"47,85","293,22","374,95",,,,,,
level3,no_checks,7 / 10,,,"0,68",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,8 / 10,,,"0,68",,,,,,,"47,85","293,16","374,91",,,,,,
level3,no_checks,9 / 10,,,"0,65",,,,,,,"47,85","293,12","374,88",,,,,,
level3,no_checks,FINAL,,,"0,65",,,,,,,"47,85","293,11","374,88","0,02","612,61","67,52","1,98","132,00","228,00"
