FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,58","38,07","59,89",,,,,,
level0,checks,1 / 15,,,"0,01",,,,,,,"2,58","38,07","59,89",,,,,,
level0,checks,2 / 15,,,"0,01",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,3 / 15,,,"0,01",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,4 / 15,,,"0,01",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,FINAL,,,"0,01",,,,,,,"2,58","38,07","59,90","-0,01","1476,96","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,74","180,84",,,,,,
level0,no_checks,1 / 15,,,"0,16",,,,,,,"5,57","61,02","180,93",,,,,,
level0,no_checks,2 / 15,,,"0,16",,,,,,,"5,57","61,16","180,96",,,,,,
level0,no_checks,3 / 15,,,"0,16",,,,,,,"5,57","61,25","180,98",,,,,,
level0,no_checks,4 / 15,,,"0,16",,,,,,,"5,57","61,37","181,02",,,,,,
level0,no_checks,5 / 15,,,"0,16",,,,,,,"5,57","61,54","181,07",,,,,,
level0,no_checks,6 / 15,,,"0,15",,,,,,,"5,57","61,64","181,11",,,,,,
level0,no_checks,7 / 15,,,"0,14",,,,,,,"5,57","61,70","181,14",,,,,,
level0,no_checks,8 / 15,,,"0,14",,,,,,,"5,57","61,79","181,18",,,,,,
level0,no_checks,9 / 15,,,"0,14",,,,,,,"5,57","61,89","181,23",,,,,,
level0,no_checks,10 / 15,,,"0,12",,,,,,,"5,57","62,02","181,30",,,,,,
level0,no_checks,11 / 15,,,"0,12",,,,,,,"5,57","62,12","181,35",,,,,,
level0,no_checks,12 / 15,,,"0,11",,,,,,,"5,57","62,20","181,40",,,,,,
level0,no_checks,13 / 15,,,"0,11",,,,,,,"5,57","62,25","181,44",,,,,,
level0,no_checks,14 / 15,,,"0,11",,,,,,,"5,57","62,31","181,47",,,,,,
level0,no_checks,FINAL,,,"0,11",,,,,,,"5,57","62,37","181,51","-2,68","1119,56","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,33",,,,,,,"34,40","255,14","498,75",,,,,,
level1,no_checks,1 / 15,,,"0,27",,,,,,,"34,40","254,36","498,56",,,,,,
level1,no_checks,2 / 15,,,"0,26",,,,,,,"34,40","254,32","498,50",,,,,,
level1,no_checks,3 / 15,,,"0,25",,,,,,,"34,40","254,29","498,44",,,,,,
level1,no_checks,4 / 15,,,"0,25",,,,,,,"34,40","254,26","498,37",,,,,,
level1,no_checks,5 / 15,,,"0,25",,,,,,,"34,40","254,23","498,31",,,,,,
level1,no_checks,6 / 15,,,"0,25",,,,,,,"34,40","254,21","498,27",,,,,,
level1,no_checks,7 / 15,,,"0,25",,,,,,,"34,40","254,19","498,23",,,,,,
level1,no_checks,8 / 15,,,"0,25",,,,,,,"34,40","254,15","498,14",,,,,,
level1,no_checks,9 / 15,,,"0,25",,,,,,,"34,40","254,11","498,06",,,,,,
level1,no_checks,10 / 15,,,"0,25",,,,,,,"34,40","254,08","498,00",,,,,,
level1,no_checks,11 / 15,,,"0,25",,,,,,,"34,40","254,05","497,93",,,,,,
level1,no_checks,12 / 15,,,"0,25",,,,,,,"34,40","254,03","497,88",,,,,,
level1,no_checks,13 / 15,,,"0,25",,,,,,,"34,40","254,01","497,84",,,,,,
level1,no_checks,14 / 15,,,"0,25",,,,,,,"34,40","253,99","497,80",,,,,,
