InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,checks,1 / 10,,,"0,03",,,,,,,"5,57","60,82","180,91",,,,,,
level0,checks,2 / 10,,,"0,04",,,,,,,"5,57","60,87","180,92",,,,,,
level0,checks,3 / 10,,,"0,04",,,,,,,"5,57","60,91","180,93",,,,,,
level0,checks,4 / 10,,,"0,04",,,,,,,"5,57","60,95","180,94",,,,,,
level0,checks,5 / 10,,,"0,04",,,,,,,"5,57","60,98","180,95",,,,,,
level0,checks,6 / 10,,,"0,04",,,,,,,"5,57","61,02","180,96",,,,,,
level0,checks,7 / 10,,,"0,04",,,,,,,"5,57","61,08","180,97",,,,,,
level0,checks,8 / 10,,,"0,04",,,,,,,"5,57","61,13","180,99",,,,,,
level0,checks,9 / 10,,,"0,04",,,,,,,"5,57","61,19","181,00",,,,,,
level0,checks,FINAL,,,"0,03",,,,,,,"5,57","61,24","181,02","-0,85","1099,31","131,58","2,00","110,00","220,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,10","181,26",,,,,,
level0,no_checks,1 / 10,,,"0,02",,,,,,,"5,57","60,22","181,35",,,,,,
level0,no_checks,2 / 10,,,"0,03",,,,,,,"5,57","60,24","181,37",,,,,,
level0,no_checks,3 / 10,,,"0,04",,,,,,,"5,57","60,28","181,38",,,,,,
level0,no_checks,4 / 10,,,"0,04",,,,,,,"5,57","60,29","181,39",,,,,,
level0,no_checks,5 / 10,,,"0,05",,,,,,,"5,57","60,32","181,41",,,,,,
level0,no_checks,6 / 10,,,"0,06",,,,,,,"5,57","60,33","181,42",,,,,,
level0,no_checks,7 / 10,,,"0,06",,,,,,,"5,57","60,35","181,43",,,,,,
level0,no_checks,8 / 10,,,"0,06",,,,,,,"5,57","60,37","181,44",,,,,,
level0,no_checks,9 / 10,,,"0,07",,,,,,,"5,57","60,38","181,45",,,,,,
level0,no_checks,FINAL,,,"0,07",,,,,,,"5,57","60,39","181,47","-0,49","1085,15","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 10,,,"0,06",,,,,,,"34,42","145,24","293,60",,,,,,
level1,no_checks,2 / 10,,,"0,06",,,,,,,"34,42","145,24","293,60",,,,,,
level1,no_checks,FINAL,,,"0,06",,,,,,,"34,42","145,24","293,60","-0,00","422,00","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,43",,,,,,,"59,14","380,75","444,11",,,,,,
level2,no_checks,1 / 10,,,"0,43",,,,,,,"59,14","380,75","444,11",,,,,,
level2,no_checks,FINAL,,,"0,43",,,,,,,"59,14","380,75","444,11","0,00","643,86","93,35","2,03","88,00","152,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,67",,,,,,,"47,71","294,54","375,64",,,,,,
level3,no_checks,1 / 10,,,"0,60",,,,,,,"47,71","294,59","375,25",,,,,,
level3,no_checks,2 / 10,,,"0,62",,,,,,,"47,71","294,68","374,75",,,,,,
level3,no_checks,3 / 10,,,"0,66",,,,,,,"47,71","294,77","374,57",,,,,,
level3,no_checks,4 / 10,,,"0,68",,,,,,,"47,71","294,88","374,54",,,,,,
level3,no_checks,5 / 10,,,"0,71",,,,,,,"47,71","295,06","374,55",,,,,,
level3,no_checks,6 / 10,,,"0,77",,,,,,,"47,71","295,18","374,59",,,,,,
level3,no_checks,7 / 10,,,"0,76",,,,,,,"47,71","295,32","374,67",,,,,,
level3,no_checks,8 / 10,,,"0,76",,,,,,,"47,71","295,47","374,76",,,,,,
level3,no_checks,9 / 10,,,"0,74",,,,,,,"47,71","295,71","374,93",,,,,,
level3,no_checks,FINAL,,,"0,75",,,,,,,"47,71","295,91","375,09","-0,46","620,24","67,52","1,98","133,00","230,00"
