InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,checks,1 / 15,,,"0,02",,,,,,,"5,57","60,83","180,95",,,,,,
level0,checks,2 / 15,,,"0,06",,,,,,,"5,57","61,04","181,09",,,,,,
level0,checks,3 / 15,,,"0,08",,,,,,,"5,57","61,33","181,28",,,,,,
level0,checks,4 / 15,,,"0,13",,,,,,,"5,57","61,50","181,36",,,,,,
level0,checks,5 / 15,,,"0,11",,,,,,,"5,57","61,62","181,45",,,,,,
level0,checks,6 / 15,,,"0,20",,,,,,,"5,57","62,06","181,88",,,,,,
level0,checks,7 / 15,,,"0,29",,,,,,,"5,57","62,85","182,67",,,,,,
level0,checks,8 / 15,,,"0,57",,,,,,,"5,57","63,77","183,90",,,,,,
level0,checks,9 / 15,,,"0,79",,,,,,,"5,57","64,98","185,72",,,,,,
level0,checks,10 / 15,,,"1,35",,,,,,,"5,57","66,92","189,55",,,,,,
level0,checks,11 / 15,,,"2,46",,,,,,,"5,57","68,85","195,17",,,,,,
level0,checks,12 / 15,,,"3,03",,,,,,,"5,57","71,61","204,56",,,,,,
level0,checks,13 / 15,,,"3,38",,,,,,,"5,57","74,86","214,43",,,,,,
level0,checks,14 / 15,,,"3,08",,,,,,,"5,57","75,12","219,89",,,,,,
level0,checks,FINAL,,,"3,90",,,,,,,"5,57","75,74","226,01","-24,72","1359,57","131,58","2,00","110,00","220,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,56","60,72","180,85",,,,,,
level0,no_checks,1 / 15,,,"0,07",,,,,,,"5,56","60,81","180,90",,,,,,
level0,no_checks,2 / 15,,,"0,06",,,,,,,"5,56","60,80","180,90",,,,,,
level0,no_checks,3 / 15,,,"0,06",,,,,,,"5,56","60,80","180,90",,,,,,
level0,no_checks,4 / 15,,,"0,06",,,,,,,"5,56","60,80","180,90",,,,,,
level0,no_checks,5 / 15,,,"0,06",,,,,,,"5,56","60,80","180,90",,,,,,
level0,no_checks,FINAL,,,"0,06",,,,,,,"5,56","60,80","180,90","-0,13","1092,57","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,08",,,,,,,"34,40","253,87","498,64",,,,,,
level1,no_checks,1 / 15,,,"0,08",,,,,,,"34,40","253,85","498,64",,,,,,
level1,no_checks,2 / 15,,,"0,08",,,,,,,"34,40","253,85","498,64",,,,,,
level1,no_checks,FINAL,,,"0,08",,,,,,,"34,40","253,85","498,64","0,01","737,90","131,67","2,05","86,00","168,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,52",,,,,,,"62,51","418,94","518,17",,,,,,
level2,no_checks,1 / 15,,,"0,49",,,,,,,"62,51","418,94","518,18",,,,,,
level2,no_checks,2 / 15,,,"0,49",,,,,,,"62,51","418,94","518,18",,,,,,
level2,no_checks,3 / 15,,,"0,49",,,,,,,"62,51","418,94","518,18",,,,,,
level2,no_checks,4 / 15,,,"0,49",,,,,,,"62,51","418,94","518,18",,,,,,
level2,no_checks,FINAL,,,"0,49",,,,,,,"62,51","418,94","518,18","-0,00","670,25","93,35","2,07","88,00","162,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,93",,,,,,,"50,37","416,93","633,40",,,,,,
level3,no_checks,1 / 15,,,"2,75",,,,,,,"50,37","433,91","656,92",,,,,,
level3,no_checks,2 / 15,,,"5,13",,,,,,,"50,37","417,82","614,66",,,,,,
level3,no_checks,3 / 15,,,"2,55",,,,,,,"50,37","413,68","609,18",,,,,,
level3,no_checks,4 / 15,,,"2,34",,,,,,,"50,37","411,34","609,34",,,,,,
level3,no_checks,5 / 15,,,"3,14",,,,,,,"50,37","413,62","614,48",,,,,,
level3,no_checks,6 / 15,,,"2,78",,,,,,,"50,37","415,99","621,74",,,,,,
level3,no_checks,7 / 15,,,"2,54",,,,,,,"50,37","416,91","623,96",,,,,,
level3,no_checks,8 / 15,,,"3,48",,,,,,,"50,37","436,96","650,35",,,,,,
level3,no_checks,9 / 15,,,"3,29",,,,,,,"50,37","432,67","641,59",,,,,,
level3,no_checks,10 / 15,,,"3,05",,,,,,,"50,37","432,33","640,52",,,,,,
level3,no_checks,11 / 15,,,"5,95",,,,,,,"50,37","449,24","664,15",,,,,,
level3,no_checks,12 / 15,,,"4,44",,,,,,,"50,37","448,91","662,97",,,,,,
level3,no_checks,13 / 15,,,"2,96",,,,,,,"50,37","444,31","655,28",,,,,,
level3,no_checks,14 / 15,,,"1,60",,,,,,,"50,37","443,93","655,01",,,,,,
level3,no_checks,FINAL,,,"2,14",,,,,,,"50,37","442,74","652,52","-6,19","879,04","67,52","1,98","132,00","262,00"
