InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,11","181,26",,,,,,
level0,checks,1 / 10,,,"0,03",,,,,,,"5,57","60,22","181,34",,,,,,
level0,checks,2 / 10,,,"0,03",,,,,,,"5,57","60,24","181,33",,,,,,
level0,checks,3 / 10,,,"0,03",,,,,,,"5,57","60,25","181,33",,,,,,
level0,checks,4 / 10,,,"0,04",,,,,,,"5,57","60,26","181,32",,,,,,
level0,checks,5 / 10,,,"0,05",,,,,,,"5,57","60,27","181,31",,,,,,
level0,checks,6 / 10,,,"0,05",,,,,,,"5,57","60,28","181,31",,,,,,
level0,checks,7 / 10,,,"0,06",,,,,,,"5,57","60,29","181,31",,,,,,
level0,checks,8 / 10,,,"0,06",,,,,,,"5,57","60,31","181,31",,,,,,
level0,checks,9 / 10,,,"0,07",,,,,,,"5,57","60,31","181,31",,,,,,
level0,checks,FINAL,,,"0,07",,,,,,,"5,57","60,32","181,31","-0,36","1082,71","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,56","60,72","180,85",,,,,,
level0,no_checks,1 / 10,,,"0,02",,,,,,,"5,56","60,80","180,87",,,,,,
level0,no_checks,2 / 10,,,"0,05",,,,,,,"5,56","60,85","180,79",,,,,,
level0,no_checks,3 / 10,,,"0,05",,,,,,,"5,56","60,98","180,86",,,,,,
level0,no_checks,4 / 10,,,"0,06",,,,,,,"5,56","61,15","180,96",,,,,,
level0,no_checks,5 / 10,,,"0,07",,,,,,,"5,56","61,28","181,03",,,,,,
level0,no_checks,6 / 10,,,"0,08",,,,,,,"5,56","61,49","181,16",,,,,,
level0,no_checks,7 / 10,,,"0,09",,,,,,,"5,56","61,61","181,24",,,,,,
level0,no_checks,8 / 10,,,"0,10",,,,,,,"5,56","61,75","181,32",,,,,,
level0,no_checks,9 / 10,,,"0,10",,,,,,,"5,56","61,93","181,45",,,,,,
level0,no_checks,FINAL,,,"0,11",,,,,,,"5,56","62,11","181,59","-2,29","1116,10","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 10,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,2 / 10,,,"0,46",,,,,,,"34,42","31,17","32,66",,,,,,
level1,no_checks,3 / 10,,,"0,46",,,,,,,"34,42","31,54","33,00",,,,,,
level1,no_checks,4 / 10,,,"0,46",,,,,,,"34,42","31,92","33,34",,,,,,
level1,no_checks,5 / 10,,,"0,46",,,,,,,"34,42","32,29","33,67",,,,,,
level1,no_checks,6 / 10,,,"0,46",,,,,,,"34,42","32,66","34,01",,,,,,
level1,no_checks,7 / 10,,,"0,46",,,,,,,"34,42","33,03","34,34",,,,,,
level1,no_checks,8 / 10,,,"0,46",,,,,,,"34,42","33,39","34,67",,,,,,
level1,no_checks,9 / 10,,,"0,46",,,,,,,"34,42","33,76","35,01",,,,,,
level1,no_checks,FINAL,,,"0,46",,,,,,,"34,42","34,12","35,34","76,51","99,13","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,39",,,,,,,"61,36","399,00","485,94",,,,,,
level2,no_checks,1 / 10,,,"0,76",,,,,,,"61,36","390,14","463,00",,,,,,
level2,no_checks,2 / 10,,,"1,05",,,,,,,"61,36","388,83","457,74",,,,,,
level2,no_checks,3 / 10,,,"1,10",,,,,,,"61,36","390,16","458,27",,,,,,
level2,no_checks,4 / 10,,,"1,09",,,,,,,"61,36","392,10","459,28",,,,,,
level2,no_checks,5 / 10,,,"1,09",,,,,,,"61,36","393,23","460,01",,,,,,
level2,no_checks,6 / 10,,,"1,17",,,,,,,"61,36","391,73","459,14",,,,,,
level2,no_checks,7 / 10,,,"1,42",,,,,,,"61,36","392,70","459,31",,,,,,
level2,no_checks,8 / 10,,,"1,49",,,,,,,"61,36","393,82","459,93",,,,,,
level2,no_checks,9 / 10,,,"1,77",,,,,,,"61,36","393,70","457,85",,,,,,
level2,no_checks,FINAL,,,"3,41",,,,,,,"61,36","353,58","372,49","11,38","576,25","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,66",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,1 / 10,,,"2,02",,,,,,,"47,85","260,59","329,42",,,,,,
level3,no_checks,2 / 10,,,"2,04",,,,,,,"47,85","262,86","331,02",,,,,,
level3,no_checks,3 / 10,,,"2,30",,,,,,,"47,85","259,11","326,80",,,,,,
level3,no_checks,4 / 10,,,"2,56",,,,,,,"47,85","258,31","325,91",,,,,,
level3,no_checks,5 / 10,,,"2,54",,,,,,,"47,85","258,09","325,51",,,,,,
level3,no_checks,6 / 10,,,"2,31",,,,,,,"47,85","257,55","324,69",,,,,,
level3,no_checks,7 / 10,,,"2,36",,,,,,,"47,85","257,38","324,44",,,,,,
