TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 10,,,"0,02",,,,,,,"2,58","1,40","1,46",,,,,,
level0,checks,2 / 10,,,"0,02",,,,,,,"2,58","1,43","1,50",,,,,,
level0,checks,3 / 10,,,"0,02",,,,,,,"2,58","1,43","1,49",,,,,,
level0,checks,4 / 10,,,"0,02",,,,,,,"2,58","1,43","1,49",,,,,,
level0,checks,FINAL,,,"0,02",,,,,,,"2,58","1,43","1,49","96,24","55,37","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,74","180,94",,,,,,
level0,no_checks,1 / 10,,,"0,01",,,,,,,"5,57","60,70","180,81",,,,,,
level0,no_checks,2 / 10,,,"0,02",,,,,,,"5,57","60,70","180,82",,,,,,
level0,no_checks,3 / 10,,,"0,04",,,,,,,"5,57","60,70","180,83",,,,,,
level0,no_checks,4 / 10,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,no_checks,5 / 10,,,"0,17",,,,,,,"5,57","60,77","180,88",,,,,,
level0,no_checks,6 / 10,,,"0,21",,,,,,,"5,57","60,82","180,87",,,,,,
level0,no_checks,7 / 10,,,"0,23",,,,,,,"5,57","60,77","180,72",,,,,,
level0,no_checks,8 / 10,,,"0,24",,,,,,,"5,57","60,74","180,58",,,,,,
level0,no_checks,9 / 10,,,"0,28",,,,,,,"5,57","60,68","180,31",,,,,,
level0,no_checks,FINAL,,,"0,27",,,,,,,"5,57","60,64","180,06","0,16","1088,58","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 10,,,"0,45",,,,,,,"34,42","30,67","33,08",,,,,,
level1,no_checks,2 / 10,,,"0,45",,,,,,,"34,42","31,03","33,37",,,,,,
level1,no_checks,3 / 10,,,"0,45",,,,,,,"34,42","31,04","33,37",,,,,,
level1,no_checks,4 / 10,,,"0,45",,,,,,,"34,42","31,04","33,37",,,,,,
level1,no_checks,FINAL,,,"0,45",,,,,,,"34,42","31,04","33,37","78,84","90,19","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"61,36","399,40","486,28",,,,,,
level2,no_checks,1 / 10,,,"0,68",,,,,,,"61,36","318,80","324,20",,,,,,
level2,no_checks,2 / 10,,,"0,58",,,,,,,"61,36","320,12","325,55",,,,,,
level2,no_checks,3 / 10,,,"0,61",,,,,,,"61,36","320,41","325,84",,,,,,
level2,no_checks,4 / 10,,,"0,61",,,,,,,"61,36","320,45","325,87",,,,,,
level2,no_checks,5 / 10,,,"0,62",,,,,,,"61,36","320,58","326,00",,,,,,
level2,no_checks,6 / 10,,,"0,62",,,,,,,"61,36","320,65","326,07",,,,,,
level2,no_checks,7 / 10,,,"0,62",,,,,,,"61,36","320,71","326,13",,,,,,
level2,no_checks,8 / 10,,,"0,62",,,,,,,"61,36","320,77","326,19",,,,,,
level2,no_checks,9 / 10,,,"0,62",,,,,,,"61,36","320,87","326,29",,,,,,
level2,no_checks,FINAL,,,"0,62",,,,,,,"61,36","320,96","326,37","19,64","523,07","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,85","294,03","375,17",,,,,,
level3,no_checks,1 / 10,,,"0,05",,,,,,,"47,85","293,13","374,70",,,,,,
level3,no_checks,2 / 10,,,"0,07",,,,,,,"47,85","293,01","374,53",,,,,,
level3,no_checks,3 / 10,,,"0,09",,,,,,,"47,85","292,85","374,25",,,,,,
level3,no_checks,4 / 10,,,"0,09",,,,,,,"47,85","292,85","374,25",,,,,,
level3,no_checks,5 / 10,,,"0,09",,,,,,,"47,85","292,85","374,25",,,,,,
level3,no_checks,6 / 10,,,"0,09",,,,,,,"47,85","292,86","374,25",,,,,,
level3,no_checks,7 / 10,,,"0,10",,,,,,,"47,85","292,86","374,25",,,,,,
level3,no_checks,8 / 10,,,"0,10",,,,,,,"47,85","292,87","374,25",,,,,,
level3,no_checks,9 / 10,,,"0,10",,,,,,,"47,85","292,87","374,25",,,,,,
level3,no_checks,FINAL,,,"0,10",,,,,,,"47,85","292,88","374,25","0,39","612,12","67,52","1,98","132,00","228,00"
