FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,60","38,90","60,88",,,,,,
level0,checks,1 / 10,,,"0,02",,,,,,,"2,60","2,47","2,58",,,,,,
level0,checks,2 / 10,,,"0,02",,,,,,,"2,60","2,52","2,63",,,,,,
level0,checks,3 / 10,,,"0,02",,,,,,,"2,60","2,53","2,64",,,,,,
level0,checks,4 / 10,,,"0,02",,,,,,,"2,60","2,54","2,66",,,,,,
level0,checks,5 / 10,,,"0,02",,,,,,,"2,60","2,55","2,67",,,,,,
level0,checks,6 / 10,,,"0,02",,,,,,,"2,60","2,56","2,69",,,,,,
level0,checks,7 / 10,,,"0,02",,,,,,,"2,60","2,57","2,70",,,,,,
level0,checks,8 / 10,,,"0,02",,,,,,,"2,60","2,58","2,72",,,,,,
level0,checks,9 / 10,,,"0,02",,,,,,,"2,60","2,59","2,74",,,,,,
level0,checks,FINAL,,,"0,02",,,,,,,"2,60","2,60","2,75","93,31","99,86","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,12","181,25",,,,,,
level0,no_checks,1 / 10,,,"0,09",,,,,,,"5,57","59,59","179,45",,,,,,
level0,no_checks,2 / 10,,,"0,09",,,,,,,"5,57","59,52","179,18",,,,,,
level0,no_checks,3 / 10,,,"0,42",,,,,,,"5,57","60,00","178,34",,,,,,
level0,no_checks,4 / 10,,,"0,38",,,,,,,"5,57","60,29","178,30",,,,,,
level0,no_checks,5 / 10,,,"0,34",,,,,,,"5,57","19,13","24,73",,,,,,
level0,no_checks,6 / 10,,,"0,37",,,,,,,"5,57","20,29","26,26",,,,,,
level0,no_checks,7 / 10,,,"0,91",,,,,,,"5,57","25,71","51,07",,,,,,
level0,no_checks,8 / 10,,,"0,47",,,,,,,"5,57","23,80","29,46",,,,,,
level0,no_checks,9 / 10,,,"0,49",,,,,,,"5,57","24,88","33,31",,,,,,
level0,no_checks,FINAL,,,"0,54",,,,,,,"5,57","29,68","63,37","50,63","532,76","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,25",,,,,,,"34,42","146,63","293,79",,,,,,
level1,no_checks,1 / 10,,,"3,33",,,,,,,"34,42","73,49","166,28",,,,,,
level1,no_checks,2 / 10,,,"3,97",,,,,,,"34,42","63,48","143,53",,,,,,
level1,no_checks,3 / 10,,,"4,03",,,,,,,"34,42","64,47","143,81",,,,,,
level1,no_checks,4 / 10,,,"4,03",,,,,,,"34,42","65,25","144,31",,,,,,
level1,no_checks,5 / 10,,,"3,98",,,,,,,"34,42","65,31","144,40",,,,,,
level1,no_checks,6 / 10,,,"3,97",,,,,,,"34,42","65,59","144,65",,,,,,
level1,no_checks,7 / 10,,,"3,97",,,,,,,"34,42","65,89","144,91",,,,,,
level1,no_checks,8 / 10,,,"3,97",,,,,,,"34,42","66,23","145,18",,,,,,
level1,no_checks,9 / 10,,,"4,00",,,,,,,"34,42","66,71","145,58",,,,,,
level1,no_checks,FINAL,,,"4,00",,,,,,,"34,42","67,08","145,94","54,26","194,89","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"1,05",,,,,,,"62,56","403,89","497,78",,,,,,
level2,no_checks,1 / 10,,,"0,71",,,,,,,"62,56","370,10","376,68",,,,,,
level2,no_checks,2 / 10,,,"0,58",,,,,,,"62,56","371,19","377,82",,,,,,
