FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 10,,,"0,01",,,,,,,"2,58","38,08","59,90",,,,,,
level0,checks,2 / 10,,,"0,01",,,,,,,"2,58","38,08","59,90",,,,,,
level0,checks,3 / 10,,,"0,01",,,,,,,"2,58","38,09","59,90",,,,,,
level0,checks,FINAL,,,"0,01",,,,,,,"2,58","38,09","59,90","-0,04","1474,11","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,12","181,25",,,,,,
level0,no_checks,1 / 10,,,"0,08",,,,,,,"5,57","60,42","181,41",,,,,,
level0,no_checks,2 / 10,,,"0,08",,,,,,,"5,57","60,43","181,46",,,,,,
level0,no_checks,3 / 10,,,"0,08",,,,,,,"5,57","60,42","181,50",,,,,,
level0,no_checks,4 / 10,,,"0,08",,,,,,,"5,57","60,45","181,56",,,,,,
level0,no_checks,5 / 10,,,"0,08",,,,,,,"5,57","60,46","181,58",,,,,,
level0,no_checks,6 / 10,,,"0,09",,,,,,,"5,57","60,49","181,64",,,,,,
level0,no_checks,7 / 10,,,"0,09",,,,,,,"5,57","60,50","181,67",,,,,,
level0,no_checks,8 / 10,,,"0,09",,,,,,,"5,57","60,51","181,69",,,,,,
level0,no_checks,9 / 10,,,"0,09",,,,,,,"5,57","60,52","181,72",,,,,,
level0,no_checks,FINAL,,,"0,09",,,,,,,"5,57","60,53","181,74","-0,69","1086,49","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,25",,,,,,,"34,42","146,63","293,79",,,,,,
level1,no_checks,1 / 10,,,"0,15",,,,,,,"34,42","145,50","293,61",,,,,,
level1,no_checks,2 / 10,,,"0,14",,,,,,,"34,42","145,35","293,59",,,,,,
level1,no_checks,3 / 10,,,"0,14",,,,,,,"34,42","145,34","293,59",,,,,,
level1,no_checks,4 / 10,,,"0,14",,,,,,,"34,42","145,34","293,59",,,,,,
level1,no_checks,FINAL,,,"0,14",,,,,,,"34,42","145,34","293,59","0,88","422,30","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,98",,,,,,,"61,16","390,14","472,65",,,,,,
level2,no_checks,1 / 10,,,"0,52",,,,,,,"61,16","389,52","472,19",,,,,,
level2,no_checks,2 / 10,,,"0,50",,,,,,,"61,16","389,52","472,20",,,,,,
level2,no_checks,3 / 10,,,"0,50",,,,,,,"61,16","389,52","472,19",,,,,,
level2,no_checks,4 / 10,,,"0,50",,,,,,,"61,16","389,52","472,19",,,,,,
level2,no_checks,FINAL,,,"0,50",,,,,,,"61,16","389,52","472,19","0,16","636,87","93,35","2,05","89,00","152,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"2,64",,,,,,,"47,71","295,18","376,19",,,,,,
level3,no_checks,1 / 10,,,"1,65",,,,,,,"47,71","294,42","375,59",,,,,,
level3,no_checks,2 / 10,,,"1,76",,,,,,,"47,71","294,41","375,53",,,,,,
level3,no_checks,3 / 10,,,"1,63",,,,,,,"47,71","294,43","375,53",,,,,,
level3,no_checks,4 / 10,,,"1,63",,,,,,,"47,71","294,49","375,48",,,,,,
level3,no_checks,5 / 10,,,"1,60",,,,,,,"47,71","294,51","375,48",,,,,,
level3,no_checks,6 / 10,,,"1,60",,,,,,,"47,71","294,54","375,51",,,,,,
level3,no_checks,7 / 10,,,"1,62",,,,,,,"47,71","294,56","375,52",,,,,,
level3,no_checks,8 / 10,,,"1,64",,,,,,,"47,71","294,56","375,50",,,,,,
level3,no_checks,9 / 10,,,"1,63",,,,,,,"47,71","294,56","375,49",,,,,,
level3,no_checks,FINAL,,,"1,62",,,,,,,"47,71","294,56","375,48","0,21","617,42","67,52","1,98","133,00","230,00"
