FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,60","38,90","60,88",,,,,,
level0,checks,1 / 8,,,"0,02",,,,,,,"2,60","2,53","2,81",,,,,,
level0,checks,2 / 8,,,"0,02",,,,,,,"2,60","2,56","2,86",,,,,,
level0,checks,3 / 8,,,"0,02",,,,,,,"2,60","2,57","2,87",,,,,,
level0,checks,4 / 8,,,"0,02",,,,,,,"2,60","2,57","2,86",,,,,,
level0,checks,5 / 8,,,"0,02",,,,,,,"2,60","2,57","2,86",,,,,,
level0,checks,6 / 8,,,"0,02",,,,,,,"2,60","2,57","2,86",,,,,,
level0,checks,FINAL,,,"0,02",,,,,,,"2,60","2,57","2,86","93,39","98,68","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,12","181,25",,,,,,
level0,no_checks,1 / 8,,,"0,19",,,,,,,"5,57","49,43","154,75",,,,,,
level0,no_checks,2 / 8,,,"0,16",,,,,,,"5,57","49,49","154,80",,,,,,
level0,no_checks,3 / 8,,,"0,15",,,,,,,"5,57","49,49","154,90",,,,,,
level0,no_checks,4 / 8,,,"0,15",,,,,,,"5,57","49,44","154,85",,,,,,
level0,no_checks,5 / 8,,,"0,15",,,,,,,"5,57","49,43","154,87",,,,,,
level0,no_checks,6 / 8,,,"0,16",,,,,,,"5,57","49,43","154,90",,,,,,
level0,no_checks,7 / 8,,,"0,17",,,,,,,"5,57","49,44","154,94",,,,,,
level0,no_checks,FINAL,,,"0,19",,,,,,,"5,57","49,45","154,84","17,75","887,54","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,25",,,,,,,"34,42","146,63","293,79",,,,,,
level1,no_checks,1 / 8,,,"0,47",,,,,,,"34,42","30,78","31,67",,,,,,
level1,no_checks,2 / 8,,,"0,47",,,,,,,"34,42","30,78","31,67",,,,,,
level1,no_checks,3 / 8,,,"0,47",,,,,,,"34,42","30,78","31,67",,,,,,
level1,no_checks,FINAL,,,"0,47",,,,,,,"34,42","30,78","31,67","79,01","89,42","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,98",,,,,,,"61,16","390,14","472,65",,,,,,
level2,no_checks,1 / 8,,,"2,51",,,,,,,"61,16","372,90","394,67",,,,,,
level2,no_checks,2 / 8,,,"1,51",,,,,,,"61,16","371,34","385,02",,,,,,
level2,no_checks,3 / 8,,,"1,17",,,,,,,"61,16","371,34","384,99",,,,,,
level2,no_checks,4 / 8,,,"1,19",,,,,,,"61,16","371,45","385,27",,,,,,
level2,no_checks,5 / 8,,,"1,19",,,,,,,"61,16","371,63","385,69",,,,,,
level2,no_checks,6 / 8,,,"1,15",,,,,,,"61,16","371,83","386,14",,,,,,
level2,no_checks,7 / 8,,,"1,13",,,,,,,"61,16","371,96","386,43",,,,,,
level2,no_checks,FINAL,,,"1,13",,,,,,,"61,16","372,08","386,67","4,63","608,35","93,35","2,05","89,00","152,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"2,64",,,,,,,"47,71","295,18","376,19",,,,,,
level3,no_checks,1 / 8,,,"1,56",,,,,,,"47,71","285,91","363,77",,,,,,
level3,no_checks,2 / 8,,,"1,45",,,,,,,"47,71","269,37","340,92",,,,,,
level3,no_checks,3 / 8,,,"1,60",,,,,,,"47,71","267,46","338,20",,,,,,
level3,no_checks,4 / 8,,,"0,14",,,,,,,"47,71","173,35","176,87",,,,,,
level3,no_checks,5 / 8,,,"0,13",,,,,,,"47,71","173,88","177,05",,,,,,
level3,no_checks,6 / 8,,,"0,06",,,,,,,"47,71","173,88","176,67",,,,,,
level3,no_checks,7 / 8,,,"0,06",,,,,,,"47,71","173,95","176,77",,,,,,
level3,no_checks,FINAL,,,"0,07",,,,,,,"47,71","173,94","176,77","41,07","364,59","67,52","1,98","133,00","230,00"
