InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,10","181,26",,,,,,
level0,checks,1 / 8,,,"0,03",,,,,,,"5,57","60,15","181,26",,,,,,
level0,checks,2 / 8,,,"0,03",,,,,,,"5,57","60,21","181,26",,,,,,
level0,checks,3 / 8,,,"0,04",,,,,,,"5,57","60,25","181,24",,,,,,
level0,checks,4 / 8,,,"0,04",,,,,,,"5,57","60,30","181,24",,,,,,
level0,checks,5 / 8,,,"0,05",,,,,,,"5,57","60,38","181,23",,,,,,
level0,checks,6 / 8,,,"0,06",,,,,,,"5,57","60,52","181,23",,,,,,
level0,checks,7 / 8,,,"0,07",,,,,,,"5,57","60,64","181,23",,,,,,
level0,checks,FINAL,,,"0,08",,,,,,,"5,57","60,73","181,24","-1,05","1091,25","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,73","180,85",,,,,,
level0,no_checks,1 / 8,,,"0,15",,,,,,,"5,57","55,43","168,28",,,,,,
level0,no_checks,2 / 8,,,"0,13",,,,,,,"5,57","55,51","168,28",,,,,,
level0,no_checks,3 / 8,,,"0,13",,,,,,,"5,57","55,51","168,28",,,,,,
level0,no_checks,4 / 8,,,"0,13",,,,,,,"5,57","55,52","168,28",,,,,,
level0,no_checks,5 / 8,,,"0,13",,,,,,,"5,57","55,52","168,27",,,,,,
level0,no_checks,6 / 8,,,"0,12",,,,,,,"5,57","55,52","168,26",,,,,,
level0,no_checks,7 / 8,,,"0,12",,,,,,,"5,57","55,52","168,26",,,,,,
level0,no_checks,FINAL,,,"0,12",,,,,,,"5,57","55,53","168,26","8,56","996,77","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 8,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,2 / 8,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,FINAL,,,"0,46",,,,,,,"34,42","30,79","32,32","78,80","89,45","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,39",,,,,,,"61,36","399,00","485,94",,,,,,
level2,no_checks,1 / 8,,,"0,65",,,,,,,"61,36","323,77","329,01",,,,,,
level2,no_checks,2 / 8,,,"0,66",,,,,,,"61,36","323,78","329,02",,,,,,
level2,no_checks,3 / 8,,,"0,66",,,,,,,"61,36","323,78","329,02",,,,,,
level2,no_checks,4 / 8,,,"0,66",,,,,,,"61,36","323,78","329,02",,,,,,
level2,no_checks,5 / 8,,,"0,67",,,,,,,"61,36","323,78","329,02",,,,,,
level2,no_checks,6 / 8,,,"0,67",,,,,,,"61,36","323,78","329,02",,,,,,
level2,no_checks,7 / 8,,,"0,67",,,,,,,"61,36","323,78","329,02",,,,,,
level2,no_checks,FINAL,,,"0,67",,,,,,,"61,36","323,79","329,02","18,85","527,68","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,66",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,1 / 8,,,"0,53",,,,,,,"47,85","292,91","374,46",,,,,,
level3,no_checks,2 / 8,,,"0,52",,,,,,,"47,85","292,81","374,31",,,,,,
level3,no_checks,3 / 8,,,"0,50",,,,,,,"47,85","292,81","374,31",,,,,,
level3,no_checks,4 / 8,,,"0,51",,,,,,,"47,85","292,80","374,30",,,,,,
level3,no_checks,5 / 8,,,"0,52",,,,,,,"47,85","292,79","374,28",,,,,,
level3,no_checks,6 / 8,,,"0,52",,,,,,,"47,85","292,75","374,23",,,,,,
level3,no_checks,7 / 8,,,"0,53",,,,,,,"47,85","292,71","374,17",,,,,,
level3,no_checks,FINAL,,,"0,53",,,,,,,"47,85","292,69","374,13","0,17","611,73","67,52","1,98","132,00","228,00"
