TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 8,,,"0,03",,,,,,,"2,58","1,37","1,93",,,,,,
level0,checks,2 / 8,,,"0,03",,,,,,,"2,58","1,41","1,95",,,,,,
level0,checks,3 / 8,,,"0,03",,,,,,,"2,58","1,42","1,96",,,,,,
level0,checks,4 / 8,,,"0,03",,,,,,,"2,58","1,42","1,96",,,,,,
level0,checks,FINAL,,,"0,03",,,,,,,"2,58","1,42","1,96","96,27","55,15","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,12","181,35",,,,,,
level0,no_checks,1 / 8,,,"0,02",,,,,,,"5,57","60,12","181,20",,,,,,
level0,no_checks,2 / 8,,,"0,02",,,,,,,"5,57","60,15","181,18",,,,,,
level0,no_checks,3 / 8,,,"0,02",,,,,,,"5,57","60,16","181,16",,,,,,
level0,no_checks,4 / 8,,,"0,03",,,,,,,"5,57","60,17","181,14",,,,,,
level0,no_checks,5 / 8,,,"0,03",,,,,,,"5,57","60,18","181,13",,,,,,
level0,no_checks,6 / 8,,,"0,04",,,,,,,"5,57","60,19","181,12",,,,,,
level0,no_checks,7 / 8,,,"0,05",,,,,,,"5,57","60,20","181,11",,,,,,
level0,no_checks,FINAL,,,"0,05",,,,,,,"5,57","60,22","181,10","-0,16","1080,84","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 8,,,"0,04",,,,,,,"34,42","144,25","292,06",,,,,,
level1,no_checks,2 / 8,,,"1,37",,,,,,,"34,42","111,73","237,16",,,,,,
level1,no_checks,3 / 8,,,"1,34",,,,,,,"34,42","111,69","236,65",,,,,,
level1,no_checks,4 / 8,,,"1,34",,,,,,,"34,42","111,72","236,65",,,,,,
level1,no_checks,5 / 8,,,"1,34",,,,,,,"34,42","111,65","236,61",,,,,,
level1,no_checks,6 / 8,,,"1,34",,,,,,,"34,42","111,55","236,55",,,,,,
level1,no_checks,7 / 8,,,"1,34",,,,,,,"34,42","111,48","236,51",,,,,,
level1,no_checks,FINAL,,,"1,34",,,,,,,"34,42","111,42","236,47","24,05","323,73","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"60,43","392,18","468,85",,,,,,
level2,no_checks,1 / 12,,,"0,50",,,,,,,"60,43","318,61","324,80",,,,,,
level2,no_checks,2 / 12,,,"0,50",,,,,,,"60,43","318,61","324,81",,,,,,
level2,no_checks,3 / 12,,,"0,50",,,,,,,"60,43","318,61","324,81",,,,,,
level2,no_checks,4 / 12,,,"0,50",,,,,,,"60,43","318,61","324,81",,,,,,
level2,no_checks,5 / 12,,,"0,50",,,,,,,"60,43","318,61","324,81",,,,,,
level2,no_checks,6 / 12,,,"0,50",,,,,,,"60,43","318,62","324,81",,,,,,
level2,no_checks,7 / 12,,,"0,50",,,,,,,"60,43","318,62","324,82",,,,,,
level2,no_checks,8 / 12,,,"0,50",,,,,,,"60,43","318,62","324,82",,,,,,
level2,no_checks,9 / 12,,,"0,50",,,,,,,"60,43","318,62","324,82",,,,,,
level2,no_checks,10 / 12,,,"0,51",,,,,,,"60,43","318,62","324,82",,,,,,
level2,no_checks,FINAL,,,"0,51",,,,,,,"60,43","318,62","324,82","18,76","527,28","93,35","2,05","88,00","156,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,85","294,03","375,17",,,,,,
level3,no_checks,1 / 8,,,"0,09",,,,,,,"47,85","292,69","374,09",,,,,,
level3,no_checks,2 / 8,,,"0,11",,,,,,,"47,85","292,65","374,02",,,,,,
level3,no_checks,3 / 8,,,"0,12",,,,,,,"47,85","292,67","374,05",,,,,,
level3,no_checks,4 / 8,,,"0,12",,,,,,,"47,85","292,69","374,06",,,,,,
level3,no_checks,5 / 8,,,"0,13",,,,,,,"47,85","292,71","374,09",,,,,,
level3,no_checks,6 / 8,,,"0,13",,,,,,,"47,85","292,72","374,10",,,,,,
level3,no_checks,7 / 8,,,"0,14",,,,,,,"47,85","292,74","374,12",,,,,,
level3,no_checks,FINAL,,,"0,14",,,,,,,"47,85","292,76","374,15","0,43","611,88","67,52","1,98","132,00","228,00"
