TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 10,,,"0,02",,,,,,,"2,58","1,40","1,46",,,,,,
level0,checks,2 / 10,,,"0,02",,,,,,,"2,58","1,43","1,50",,,,,,
level0,checks,3 / 10,,,"0,02",,,,,,,"2,58","1,43","1,49",,,,,,
level0,checks,4 / 10,,,"0,02",,,,,,,"2,58","1,43","1,49",,,,,,
level0,checks,FINAL,,,"0,02",,,,,,,"2,58","1,43","1,49","96,24","55,37","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,74","180,94",,,,,,
level0,no_checks,1 / 10,,,"0,01",,,,,,,"5,57","60,73","180,85",,,,,,
level0,no_checks,2 / 10,,,"0,02",,,,,,,"5,57","60,74","180,83",,,,,,
level0,no_checks,3 / 10,,,"0,02",,,,,,,"5,57","60,75","180,83",,,,,,
level0,no_checks,4 / 10,,,"0,02",,,,,,,"5,57","60,76","180,83",,,,,,
level0,no_checks,5 / 10,,,"0,02",,,,,,,"5,57","60,76","180,84",,,,,,
level0,no_checks,6 / 10,,,"0,02",,,,,,,"5,57","60,77","180,84",,,,,,
level0,no_checks,7 / 10,,,"0,02",,,,,,,"5,57","60,77","180,84",,,,,,
level0,no_checks,8 / 10,,,"0,02",,,,,,,"5,57","60,78","180,84",,,,,,
level0,no_checks,9 / 10,,,"0,02",,,,,,,"5,57","60,79","180,84",,,,,,
level0,no_checks,FINAL,,,"0,02",,,,,,,"5,57","60,79","180,84","-0,07","1091,13","131,58","2,00","110,00","220,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 10,,,"0,03",,,,,,,"34,42","145,15","293,36",,,,,,
level1,no_checks,2 / 10,,,"0,04",,,,,,,"34,42","144,58","292,55",,,,,,
level1,no_checks,3 / 10,,,"0,04",,,,,,,"34,42","144,59","292,54",,,,,,
level1,no_checks,4 / 10,,,"0,04",,,,,,,"34,42","144,59","292,54",,,,,,
level1,no_checks,5 / 10,,,"0,04",,,,,,,"34,42","144,58","292,54",,,,,,
level1,no_checks,FINAL,,,"0,04",,,,,,,"34,42","144,58","292,54","1,44","420,10","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"61,36","399,40","486,28",,,,,,
level2,no_checks,1 / 10,,,"0,67",,,,,,,"61,36","318,84","324,26",,,,,,
level2,no_checks,2 / 10,,,"0,48",,,,,,,"61,36","319,69","325,19",,,,,,
level2,no_checks,3 / 10,,,"0,48",,,,,,,"61,36","319,70","325,20",,,,,,
level2,no_checks,4 / 10,,,"0,47",,,,,,,"61,36","319,71","325,21",,,,,,
level2,no_checks,5 / 10,,,"0,48",,,,,,,"61,36","319,73","325,23",,,,,,
level2,no_checks,6 / 10,,,"0,48",,,,,,,"61,36","319,73","325,24",,,,,,
level2,no_checks,7 / 10,,,"0,47",,,,,,,"61,36","319,73","325,24",,,,,,
level2,no_checks,8 / 10,,,"0,47",,,,,,,"61,36","319,74","325,24",,,,,,
level2,no_checks,9 / 10,,,"0,47",,,,,,,"61,36","319,74","325,25",,,,,,
level2,no_checks,FINAL,,,"0,47",,,,,,,"61,36","319,74","325,25","19,95","521,09","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,71","295,38","375,88",,,,,,
level3,no_checks,1 / 10,,,"0,38",,,,,,,"47,71","277,45","351,77",,,,,,
level3,no_checks,2 / 10,,,"0,52",,,,,,,"47,71","273,61","346,23",,,,,,
level3,no_checks,3 / 10,,,"0,53",,,,,,,"47,71","273,57","346,17",,,,,,
level3,no_checks,4 / 10,,,"0,54",,,,,,,"47,71","273,54","346,14",,,,,,
level3,no_checks,5 / 10,,,"0,54",,,,,,,"47,71","273,52","346,11",,,,,,
level3,no_checks,6 / 10,,,"0,53",,,,,,,"47,71","273,46","346,04",,,,,,
level3,no_checks,7 / 10,,,"0,53",,,,,,,"47,71","273,41","345,98",,,,,,
level3,no_checks,8 / 10,,,"0,53",,,,,,,"47,71","273,36","345,92",,,,,,
level3,no_checks,9 / 10,,,"0,53",,,,,,,"47,71","273,33","345,88",,,,,,
level3,no_checks,FINAL,,,"0,53",,,,,,,"47,71","273,29","345,84","7,48","572,85","67,52","1,98","133,00","230,00"
