InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,10","181,26",,,,,,
level0,checks,1 / 10,,,"0,07",,,,,,,"5,57","60,26","181,24",,,,,,
level0,checks,2 / 10,,,"0,07",,,,,,,"5,57","60,29","181,26",,,,,,
level0,checks,3 / 10,,,"0,07",,,,,,,"5,57","60,29","181,27",,,,,,
level0,checks,4 / 10,,,"0,08",,,,,,,"5,57","60,27","181,25",,,,,,
level0,checks,5 / 10,,,"0,08",,,,,,,"5,57","60,28","181,25",,,,,,
level0,checks,6 / 10,,,"0,09",,,,,,,"5,57","60,30","181,25",,,,,,
level0,checks,7 / 10,,,"0,10",,,,,,,"5,57","60,32","181,25",,,,,,
level0,checks,8 / 10,,,"0,11",,,,,,,"5,57","60,34","181,25",,,,,,
level0,checks,9 / 10,,,"0,12",,,,,,,"5,57","60,36","181,25",,,,,,
level0,checks,FINAL,,,"0,13",,,,,,,"5,57","60,37","181,25","-0,45","1084,80","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,11","181,26",,,,,,
level0,no_checks,1 / 10,,,"0,06",,,,,,,"5,57","60,25","181,27",,,,,,
level0,no_checks,2 / 10,,,"0,06",,,,,,,"5,57","60,27","181,28",,,,,,
level0,no_checks,3 / 10,,,"0,07",,,,,,,"5,57","60,26","181,27",,,,,,
level0,no_checks,4 / 10,,,"0,08",,,,,,,"5,57","60,28","181,26",,,,,,
level0,no_checks,5 / 10,,,"0,09",,,,,,,"5,57","60,31","181,26",,,,,,
level0,no_checks,6 / 10,,,"0,10",,,,,,,"5,57","60,33","181,26",,,,,,
level0,no_checks,7 / 10,,,"0,11",,,,,,,"5,57","60,35","181,26",,,,,,
level0,no_checks,8 / 10,,,"0,12",,,,,,,"5,57","60,36","181,26",,,,,,
level0,no_checks,9 / 10,,,"0,13",,,,,,,"5,57","60,38","181,27",,,,,,
level0,no_checks,FINAL,,,"0,14",,,,,,,"5,57","60,40","181,27","-0,49","1084,08","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 10,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,FINAL,,,"0,06",,,,,,,"34,42","145,23","293,60","0,00","421,98","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,41",,,,,,,"62,73","412,45","509,95",,,,,,
level2,no_checks,1 / 10,,,"0,40",,,,,,,"62,73","412,45","509,96",,,,,,
level2,no_checks,2 / 10,,,"0,40",,,,,,,"62,73","412,45","509,96",,,,,,
level2,no_checks,FINAL,,,"0,40",,,,,,,"62,73","412,45","509,96","-0,00","657,47","93,35","2,07","88,00","156,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,66",,,,,,,"47,85","293,18","374,93",,,,,,
level3,no_checks,1 / 10,,,"0,48",,,,,,,"47,85","293,19","374,85",,,,,,
level3,no_checks,2 / 10,,,"0,49",,,,,,,"47,85","293,19","374,73",,,,,,
level3,no_checks,3 / 10,,,"0,47",,,,,,,"47,85","293,16","374,71",,,,,,
level3,no_checks,4 / 10,,,"0,45",,,,,,,"47,85","293,14","374,69",,,,,,
level3,no_checks,5 / 10,,,"0,45",,,,,,,"47,85","293,12","374,67",,,,,,
level3,no_checks,6 / 10,,,"0,45",,,,,,,"47,85","293,12","374,67",,,,,,
level3,no_checks,7 / 10,,,"0,46",,,,,,,"47,85","293,10","374,66",,,,,,
level3,no_checks,8 / 10,,,"0,46",,,,,,,"47,85","293,10","374,66",,,,,,
level3,no_checks,9 / 10,,,"0,46",,,,,,,"47,85","293,10","374,66",,,,,,
level3,no_checks,FINAL,,,"0,46",,,,,,,"47,85","293,10","374,66","0,03","612,59","67,52","1,98","132,00","228,00"
