TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"2,61","38,91","60,88",,,,,,
level0,checks,1 / 8,,,"0,02",,,,,,,"2,61","2,55","2,76",,,,,,
level0,checks,2 / 8,,,"0,02",,,,,,,"2,61","2,63","2,90",,,,,,
level0,checks,3 / 8,,,"0,02",,,,,,,"2,61","2,65","2,91",,,,,,
level0,checks,4 / 8,,,"0,02",,,,,,,"2,61","2,63","2,88",,,,,,
level0,checks,5 / 8,,,"0,02",,,,,,,"2,61","2,63","2,87",,,,,,
level0,checks,6 / 8,,,"0,02",,,,,,,"2,61","2,63","2,87",,,,,,
level0,checks,7 / 8,,,"0,02",,,,,,,"2,61","2,63","2,87",,,,,,
level0,checks,FINAL,,,"0,02",,,,,,,"2,61","2,63","2,87","93,23","100,86","131,58","1,96","110,00","216,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"5,57","60,12","181,35",,,,,,
level0,no_checks,1 / 8,,,"0,01",,,,,,,"5,57","60,09","181,22",,,,,,
level0,no_checks,2 / 8,,,"0,02",,,,,,,"5,57","60,09","181,17",,,,,,
level0,no_checks,3 / 8,,,"0,02",,,,,,,"5,57","60,09","181,16",,,,,,
level0,no_checks,4 / 8,,,"0,03",,,,,,,"5,57","60,10","181,14",,,,,,
level0,no_checks,5 / 8,,,"0,03",,,,,,,"5,57","60,10","181,13",,,,,,
level0,no_checks,6 / 8,,,"0,03",,,,,,,"5,57","60,10","181,12",,,,,,
level0,no_checks,7 / 8,,,"0,03",,,,,,,"5,57","60,10","181,11",,,,,,
level0,no_checks,FINAL,,,"0,04",,,,,,,"5,57","60,10","181,10","0,04","1078,63","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"34,42","146,70","293,85",,,,,,
level1,no_checks,1 / 8,,,"0,45",,,,,,,"34,42","30,67","33,08",,,,,,
level1,no_checks,2 / 8,,,"0,45",,,,,,,"34,42","30,67","33,06",,,,,,
level1,no_checks,3 / 8,,,"0,45",,,,,,,"34,42","30,67","33,06",,,,,,
level1,no_checks,FINAL,,,"0,45",,,,,,,"34,42","30,67","33,06","79,09","89,11","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"61,36","399,40","486,28",,,,,,
level2,no_checks,1 / 8,,,"0,67",,,,,,,"61,36","318,84","324,26",,,,,,
level2,no_checks,2 / 8,,,"0,48",,,,,,,"61,36","318,89","324,40",,,,,,
level2,no_checks,3 / 8,,,"0,48",,,,,,,"61,36","318,89","324,40",,,,,,
level2,no_checks,4 / 8,,,"0,48",,,,,,,"61,36","318,88","324,40",,,,,,
level2,no_checks,5 / 8,,,"0,48",,,,,,,"61,36","318,88","324,40",,,,,,
level2,no_checks,6 / 8,,,"0,48",,,,,,,"61,36","318,88","324,40",,,,,,
level2,no_checks,7 / 8,,,"0,48",,,,,,,"61,36","318,89","324,40",,,,,,
level2,no_checks,FINAL,,,"0,48",,,,,,,"61,36","318,89","324,41","20,16","519,70","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"47,71","295,38","375,88",,,,,,
level3,no_checks,1 / 8,,,"0,04",,,,,,,"47,71","294,49","375,42",,,,,,
level3,no_checks,2 / 8,,,"0,09",,,,,,,"47,71","291,22","370,82",,,,,,
level3,no_checks,3 / 8,,,"0,09",,,,,,,"47,71","291,29","370,94",,,,,,
level3,no_checks,4 / 8,,,"0,09",,,,,,,"47,71","291,32","371,00",,,,,,
level3,no_checks,5 / 8,,,"0,09",,,,,,,"47,71","291,29","370,99",,,,,,
level3,no_checks,6 / 8,,,"0,09",,,,,,,"47,71","291,25","370,97",,,,,,
level3,no_checks,7 / 8,,,"0,09",,,,,,,"47,71","291,21","370,95",,,,,,
level3,no_checks,FINAL,,,"0,09",,,,,,,"47,71","291,16","370,92","1,43","610,29","67,52","1,98","133,00","230,00"
