FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,01",,,,,,,"2,58","38,07","59,90",,,,,,
level0,checks,1 / 10,,,"0,01",,,,,,,"2,58","38,08","59,90",,,,,,
level0,checks,2 / 10,,,"0,01",,,,,,,"2,58","38,09","59,90",,,,,,
level0,checks,3 / 10,,,"0,01",,,,,,,"2,58","38,09","59,90",,,,,,
level0,checks,4 / 10,,,"0,01",,,,,,,"2,58","38,09","59,90",,,,,,
level0,checks,FINAL,,,"0,01",,,,,,,"2,58","38,09","59,90","-0,05","1474,21","131,58","1,96","109,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"5,57","60,12","181,25",,,,,,
level0,no_checks,1 / 10,,,"0,08",,,,,,,"5,57","60,42","181,41",,,,,,
level0,no_checks,2 / 10,,,"0,08",,,,,,,"5,57","60,43","181,46",,,,,,
level0,no_checks,3 / 10,,,"0,08",,,,,,,"5,57","60,42","181,50",,,,,,
level0,no_checks,4 / 10,,,"0,08",,,,,,,"5,57","60,45","181,56",,,,,,
level0,no_checks,5 / 10,,,"0,08",,,,,,,"5,57","60,46","181,58",,,,,,
level0,no_checks,6 / 10,,,"0,09",,,,,,,"5,57","60,49","181,64",,,,,,
level0,no_checks,7 / 10,,,"0,09",,,,,,,"5,57","60,50","181,67",,,,,,
level0,no_checks,8 / 10,,,"0,09",,,,,,,"5,57","60,51","181,69",,,,,,
level0,no_checks,9 / 10,,,"0,09",,,,,,,"5,57","60,52","181,72",,,,,,
level0,no_checks,FINAL,,,"0,09",,,,,,,"5,57","60,53","181,74","-0,69","1086,49","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,25",,,,,,,"34,42","146,63","293,79",,,,,,
level1,no_checks,1 / 10,,,"0,15",,,,,,,"34,42","145,48","293,60",,,,,,
level1,no_checks,2 / 10,,,"0,14",,,,,,,"34,42","145,46","293,60",,,,,,
level1,no_checks,3 / 10,,,"0,14",,,,,,,"34,42","145,46","293,60",,,,,,
level1,no_checks,4 / 10,,,"0,14",,,,,,,"34,42","145,46","293,60",,,,,,
level1,no_checks,FINAL,,,"0,14",,,,,,,"34,42","145,46","293,60","0,80","422,64","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"1,05",,,,,,,"62,56","403,89","497,78",,,,,,
level2,no_checks,1 / 10,,,"0,55",,,,,,,"62,56","403,26","497,33",,,,,,
level2,no_checks,2 / 10,,,"0,53",,,,,,,"62,56","403,26","497,34",,,,,,
level2,no_checks,3 / 10,,,"0,53",,,,,,,"62,56","403,26","497,33",,,,,,
level2,no_checks,4 / 10,,,"0,53",,,,,,,"62,56","403,26","497,33",,,,,,
level2,no_checks,FINAL,,,"0,53",,,,,,,"62,56","403,26","497,33","0,15","644,65","93,35","2,07","88,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"2,61",,,,,,,"47,85","293,82","375,46",,,,,,
level3,no_checks,1 / 10,,,"2,71",,,,,,,"47,85","292,97","374,96",,,,,,
level3,no_checks,2 / 10,,,"2,82",,,,,,,"47,85","292,44","373,90",,,,,,
level3,no_checks,3 / 10,,,"2,77",,,,,,,"47,85","292,22","373,53",,,,,,
level3,no_checks,4 / 10,,,"2,47",,,,,,,"47,85","290,46","371,89",,,,,,
level3,no_checks,5 / 10,,,"2,57",,,,,,,"47,85","290,11","371,59",,,,,,
level3,no_checks,6 / 10,,,"2,44",,,,,,,"47,85","289,59","371,19",,,,,,
level3,no_checks,7 / 10,,,"2,55",,,,,,,"47,85","289,13","370,87",,,,,,
level3,no_checks,8 / 10,,,"2,42",,,,,,,"47,85","288,80","370,66",,,,,,
level3,no_checks,9 / 10,,,"2,44",,,,,,,"47,85","288,69","370,60",,,,,,
level3,no_checks,FINAL,,,"2,43",,,,,,,"47,85","288,42","370,44","1,84","602,81","67,52","1,98","132,00","228,00"
