InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,10","181,26",,,,,,
level0,checks,1 / 15,,,"0,03",,,,,,,"5,57","60,12","181,29",,,,,,
level0,checks,2 / 15,,,"0,04",,,,,,,"5,57","60,16","181,26",,,,,,
level0,checks,3 / 15,,,"0,04",,,,,,,"5,57","60,14","181,25",,,,,,
level0,checks,4 / 15,,,"0,05",,,,,,,"5,57","60,09","181,21",,,,,,
level0,checks,5 / 15,,,"0,05",,,,,,,"5,57","60,05","181,18",,,,,,
level0,checks,6 / 15,,,"0,06",,,,,,,"5,57","59,97","181,13",,,,,,
level0,checks,7 / 15,,,"0,08",,,,,,,"5,57","59,91","181,08",,,,,,
level0,checks,8 / 15,,,"0,08",,,,,,,"5,57","59,89","181,06",,,,,,
level0,checks,9 / 15,,,"0,09",,,,,,,"5,57","59,87","181,02",,,,,,
level0,checks,10 / 15,,,"0,10",,,,,,,"5,57","59,90","181,01",,,,,,
level0,checks,11 / 15,,,"0,11",,,,,,,"5,57","59,88","180,99",,,,,,
level0,checks,12 / 15,,,"0,12",,,,,,,"5,57","59,89","180,98",,,,,,
level0,checks,13 / 15,,,"0,13",,,,,,,"5,57","59,89","180,96",,,,,,
level0,checks,14 / 15,,,"0,15",,,,,,,"5,57","59,91","180,95",,,,,,
level0,checks,FINAL,,,"0,16",,,,,,,"5,57","59,90","180,94","0,33","1076,34","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,11","181,26",,,,,,
level0,no_checks,1 / 15,,,"0,04",,,,,,,"5,57","60,30","181,41",,,,,,
level0,no_checks,2 / 15,,,"0,24",,,,,,,"5,57","60,71","181,57",,,,,,
level0,no_checks,3 / 15,,,"1,06",,,,,,,"5,57","61,63","182,94",,,,,,
level0,no_checks,4 / 15,,,"0,60",,,,,,,"5,57","61,48","183,11",,,,,,
level0,no_checks,5 / 15,,,"0,38",,,,,,,"5,57","61,77","183,20",,,,,,
level0,no_checks,6 / 15,,,"0,46",,,,,,,"5,57","62,32","183,86",,,,,,
level0,no_checks,7 / 15,,,"0,43",,,,,,,"5,57","62,86","184,44",,,,,,
level0,no_checks,8 / 15,,,"0,37",,,,,,,"5,57","63,41","184,99",,,,,,
level0,no_checks,9 / 15,,,"0,24",,,,,,,"5,57","64,04","185,46",,,,,,
level0,no_checks,10 / 15,,,"0,16",,,,,,,"5,57","64,25","185,82",,,,,,
level0,no_checks,11 / 15,,,"0,10",,,,,,,"5,57","64,29","185,97",,,,,,
level0,no_checks,12 / 15,,,"0,10",,,,,,,"5,57","64,42","186,21",,,,,,
level0,no_checks,13 / 15,,,"0,10",,,,,,,"5,57","64,57","186,43",,,,,,
level0,no_checks,14 / 15,,,"0,11",,,,,,,"5,57","64,75","186,75",,,,,,
level0,no_checks,FINAL,,,"0,12",,,,,,,"5,57","64,90","187,04","-7,98","1164,86","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,08",,,,,,,"34,40","253,87","498,64",,,,,,
level1,no_checks,1 / 15,,,"0,10",,,,,,,"34,40","254,05","498,62",,,,,,
level1,no_checks,2 / 15,,,"0,11",,,,,,,"34,40","254,01","498,54",,,,,,
level1,no_checks,3 / 15,,,"0,11",,,,,,,"34,40","253,97","498,45",,,,,,
level1,no_checks,4 / 15,,,"0,11",,,,,,,"34,40","253,91","498,33",,,,,,
level1,no_checks,5 / 15,,,"0,11",,,,,,,"34,40","253,84","498,18",,,,,,
level1,no_checks,6 / 15,,,"0,11",,,,,,,"34,40","253,77","498,04",,,,,,
level1,no_checks,7 / 15,,,"0,11",,,,,,,"34,40","253,72","497,93",,,,,,
level1,no_checks,8 / 15,,,"0,11",,,,,,,"34,40","253,67","497,84",,,,,,
level1,no_checks,9 / 15,,,"0,11",,,,,,,"34,40","253,61","497,73",,,,,,
level1,no_checks,10 / 15,,,"0,11",,,,,,,"34,40","253,57","497,63",,,,,,
level1,no_checks,11 / 15,,,"0,11",,,,,,,"34,40","253,52","497,53",,,,,,
level1,no_checks,12 / 15,,,"0,11",,,,,,,"34,40","253,47","497,44",,,,,,
level1,no_checks,13 / 15,,,"0,11",,,,,,,"34,40","253,43","497,37",,,,,,
level1,no_checks,14 / 15,,,"0,11",,,,,,,"34,40","253,39","497,29",,,,,,
level1,no_checks,FINAL,,,"0,11",,,,,,,"34,40","253,36","497,22","0,20","736,47","131,67","2,05","86,00","168,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,50",,,,,,,"61,18","406,07","495,57",,,,,,
level2,no_checks,1 / 15,,,"0,46",,,,,,,"61,18","406,07","495,58",,,,,,
level2,no_checks,2 / 15,,,"0,46",,,,,,,"61,18","406,07","495,58",,,,,,
level2,no_checks,3 / 15,,,"0,46",,,,,,,"61,18","406,07","495,58",,,,,,
level2,no_checks,4 / 15,,,"0,46",,,,,,,"61,18","406,07","495,58",,,,,,
level2,no_checks,5 / 15,,,"0,46",,,,,,,"61,18","406,07","495,58",,,,,,
