InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,08",,,,,,,"5,57","60,11","181,26",,,,,,
level0,checks,1 / 8,,,"0,03",,,,,,,"5,57","60,16","181,26",,,,,,
level0,checks,2 / 8,,,"0,04",,,,,,,"5,57","60,23","181,22",,,,,,
level0,checks,3 / 8,,,"0,05",,,,,,,"5,57","60,32","181,22",,,,,,
level0,checks,4 / 8,,,"0,05",,,,,,,"5,57","60,39","181,22",,,,,,
level0,checks,5 / 8,,,"0,06",,,,,,,"5,57","60,52","181,22",,,,,,
level0,checks,6 / 8,,,"0,07",,,,,,,"5,57","60,67","181,22",,,,,,
level0,checks,7 / 8,,,"0,08",,,,,,,"5,57","60,79","181,22",,,,,,
level0,checks,FINAL,,,"0,09",,,,,,,"5,57","60,92","181,23","-1,36","1093,51","131,58","2,00","109,00","218,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,08",,,,,,,"5,57","60,11","181,26",,,,,,
level0,no_checks,1 / 8,,,"0,03",,,,,,,"5,57","60,16","181,26",,,,,,
level0,no_checks,2 / 8,,,"0,04",,,,,,,"5,57","60,23","181,22",,,,,,
level0,no_checks,3 / 8,,,"0,05",,,,,,,"5,57","60,32","181,22",,,,,,
level0,no_checks,4 / 8,,,"0,05",,,,,,,"5,57","60,39","181,22",,,,,,
level0,no_checks,5 / 8,,,"0,06",,,,,,,"5,57","60,52","181,22",,,,,,
level0,no_checks,6 / 8,,,"0,07",,,,,,,"5,57","60,67","181,22",,,,,,
level0,no_checks,7 / 8,,,"0,08",,,,,,,"5,57","60,79","181,22",,,,,,
level0,no_checks,FINAL,,,"0,09",,,,,,,"5,57","60,92","181,23","-1,36","1093,51","131,58","2,00","109,00","218,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,06",,,,,,,"34,42","145,23","293,60",,,,,,
level1,no_checks,1 / 8,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,2 / 8,,,"0,46",,,,,,,"34,42","30,79","32,32",,,,,,
level1,no_checks,FINAL,,,"0,46",,,,,,,"34,42","30,79","32,32","78,80","89,45","131,67","2,05","86,00","152,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,39",,,,,,,"61,36","399,00","485,94",,,,,,
level2,no_checks,1 / 8,,,"0,51",,,,,,,"61,36","394,30","473,17",,,,,,
level2,no_checks,2 / 8,,,"0,51",,,,,,,"61,36","394,27","473,09",,,,,,
level2,no_checks,3 / 8,,,"0,51",,,,,,,"61,36","394,26","473,05",,,,,,
level2,no_checks,4 / 8,,,"0,51",,,,,,,"61,36","394,23","472,96",,,,,,
level2,no_checks,5 / 8,,,"0,51",,,,,,,"61,36","394,22","472,95",,,,,,
level2,no_checks,6 / 8,,,"0,51",,,,,,,"61,36","394,22","472,94",,,,,,
level2,no_checks,7 / 8,,,"0,51",,,,,,,"61,36","394,21","472,93",,,,,,
level2,no_checks,FINAL,,,"0,51",,,,,,,"61,36","394,21","472,92","1,20","642,46","93,35","2,05","89,00","154,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,67",,,,,,,"47,71","294,54","375,64",,,,,,
level3,no_checks,1 / 8,,,"1,45",,,,,,,"47,71","175,78","208,26",,,,,,
level3,no_checks,2 / 8,,,"1,76",,,,,,,"47,71","178,02","219,03",,,,,,
level3,no_checks,3 / 8,,,"1,66",,,,,,,"47,71","171,70","189,18",,,,,,
level3,no_checks,4 / 8,,,"2,62",,,,,,,"47,71","175,94","196,17",,,,,,
level3,no_checks,5 / 8,,,"1,86",,,,,,,"47,71","176,28","196,52",,,,,,
level3,no_checks,6 / 8,,,"1,79",,,,,,,"47,71","176,41","196,88",,,,,,
level3,no_checks,7 / 8,,,"2,01",,,,,,,"47,71","176,92","197,65",,,,,,
level3,no_checks,FINAL,,,"2,09",,,,,,,"47,71","178,06","199,92","39,55","373,23","67,52","1,98","133,00","230,00"
