InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"1,55",,,,,,,"31,83","345,50","576,42",,,,,,
level0,checks,1 / 10,,,"18,48",,,,,,,"31,83","226,81","374,52",,,,,,
level0,checks,2 / 10,,,"26,25",,,,,,,"31,83","234,16","369,05",,,,,,
level0,checks,3 / 10,,,"27,16",,,,,,,"31,83","237,00","370,03",,,,,,
level0,checks,4 / 10,,,"44,89",,,,,,,"31,83","215,57","334,80",,,,,,
level0,checks,5 / 10,,,"28,81",,,,,,,"31,83","76,19","118,95",,,,,,
level0,checks,6 / 10,,,"15,59",,,,,,,"31,83","359,47","383,97",,,,,,
level0,checks,7 / 10,,,"19,78",,,,,,,"31,83","404,05","452,45",,,,,,
level0,checks,8 / 10,,,"15,57",,,,,,,"31,83","421,26","478,13",,,,,,
level0,checks,9 / 10,,,"14,59",,,,,,,"31,83","421,26","477,62",,,,,,
level0,checks,FINAL,,,"14,60",,,,,,,"31,83","421,56","476,21","-22,02","1324,49","110,08","1,71","164,00","286,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"1,55",,,,,,,"31,83","345,50","576,42",,,,,,
level0,no_checks,1 / 10,,,"18,48",,,,,,,"31,83","226,81","374,52",,,,,,
level0,no_checks,2 / 10,,,"26,25",,,,,,,"31,83","234,16","369,05",,,,,,
level0,no_checks,3 / 10,,,"27,16",,,,,,,"31,83","237,00","370,03",,,,,,
level0,no_checks,4 / 10,,,"44,89",,,,,,,"31,83","215,57","334,80",,,,,,
level0,no_checks,5 / 10,,,"28,81",,,,,,,"31,83","76,19","118,95",,,,,,
level0,no_checks,6 / 10,,,"15,59",,,,,,,"31,83","359,47","383,97",,,,,,
level0,no_checks,7 / 10,,,"19,78",,,,,,,"31,83","404,05","452,45",,,,,,
level0,no_checks,8 / 10,,,"15,57",,,,,,,"31,83","421,26","478,13",,,,,,
level0,no_checks,9 / 10,,,"14,59",,,,,,,"31,83","421,26","477,62",,,,,,
level0,no_checks,FINAL,,,"14,60",,,,,,,"31,83","421,56","476,21","-22,02","1324,49","110,08","1,71","164,00","286,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,62",,,,,,,"38,40","407,13","561,15",,,,,,
level1,no_checks,1 / 10,,,"0,83",,,,,,,"38,40","391,91","539,66",,,,,,
level1,no_checks,2 / 10,,,"3,08",,,,,,,"38,40","385,96","529,70",,,,,,
level1,no_checks,3 / 10,,,"3,94",,,,,,,"38,40","383,55","523,20",,,,,,
level1,no_checks,4 / 10,,,"5,94",,,,,,,"38,40","371,95","504,90",,,,,,
level1,no_checks,5 / 10,,,"6,08",,,,,,,"38,40","361,18","491,41",,,,,,
level1,no_checks,6 / 10,,,"15,06",,,,,,,"38,40","332,17","457,95",,,,,,
level1,no_checks,7 / 10,,,"18,83",,,,,,,"38,40","322,68","447,44",,,,,,
level1,no_checks,8 / 10,,,"20,58",,,,,,,"38,40","294,38","412,09",,,,,,
level1,no_checks,9 / 10,,,"21,50",,,,,,,"38,40","288,11","405,33",,,,,,
level1,no_checks,FINAL,,,"28,57",,,,,,,"38,40","278,06","391,83","31,70","724,15","139,43","1,62","193,00","342,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,46",,,,,,,"80,35","696,90","766,31",,,,,,
level2,no_checks,1 / 10,,,"0,56",,,,,,,"80,35","689,63","756,11",,,,,,
level2,no_checks,2 / 10,,,"0,88",,,,,,,"80,35","686,03","750,64",,,,,,
level2,no_checks,3 / 10,,,"1,08",,,,,,,"80,35","680,65","743,62",,,,,,
level2,no_checks,4 / 10,,,"0,88",,,,,,,"80,35","680,48","743,47",,,,,,
level2,no_checks,5 / 10,,,"0,90",,,,,,,"80,35","680,44","743,44",,,,,,
level2,no_checks,6 / 10,,,"0,93",,,,,,,"80,35","680,38","743,31",,,,,,
level2,no_checks,7 / 10,,,"0,93",,,,,,,"80,35","680,34","743,26",,,,,,
level2,no_checks,8 / 10,,,"0,93",,,,,,,"80,35","680,27","743,15",,,,,,
level2,no_checks,9 / 10,,,"0,92",,,,,,,"80,35","680,20","743,06",,,,,,
level2,no_checks,FINAL,,,"1,01",,,,,,,"80,35","678,67","741,05","2,62","844,60","51,42","1,70","125,00","234,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,62",,,,,,,"164,87","498,60","679,27",,,,,,
level3,no_checks,1 / 10,,,"9,70",,,,,,,"164,87","379,22","394,79",,,,,,
level3,no_checks,2 / 10,,,"9,65",,,,,,,"164,87","376,62","392,49",,,,,,
level3,no_checks,3 / 10,,,"9,60",,,,,,,"164,87","374,04","390,20",,,,,,
