FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"2,70",,,,,,,"27,33","160,54","273,26",,,,,,
level0,checks,1 / 15,,,"3,09",,,,,,,"27,33","161,60","273,46",,,,,,
level0,checks,2 / 15,,,"3,38",,,,,,,"27,33","162,00","273,45",,,,,,
level0,checks,3 / 15,,,"3,39",,,,,,,"27,33","162,00","273,47",,,,,,
level0,checks,4 / 15,,,"2,81",,,,,,,"27,33","161,32","273,38",,,,,,
level0,checks,5 / 15,,,"2,54",,,,,,,"27,33","161,26","273,29",,,,,,
level0,checks,6 / 15,,,"2,53",,,,,,,"27,33","161,35","273,30",,,,,,
level0,checks,7 / 15,,,"2,51",,,,,,,"27,33","161,44","273,33",,,,,,
level0,checks,8 / 15,,,"2,50",,,,,,,"27,33","161,50","273,36",,,,,,
level0,checks,9 / 15,,,"2,50",,,,,,,"27,33","161,54","273,38",,,,,,
level0,checks,10 / 15,,,"2,50",,,,,,,"27,33","161,55","273,38",,,,,,
level0,checks,11 / 15,,,"2,50",,,,,,,"27,33","161,56","273,39",,,,,,
level0,checks,12 / 15,,,"2,50",,,,,,,"27,33","161,58","273,39",,,,,,
level0,checks,13 / 15,,,"2,49",,,,,,,"27,33","161,64","273,42",,,,,,
level0,checks,14 / 15,,,"2,49",,,,,,,"27,33","161,68","273,44",,,,,,
level0,checks,FINAL,,,"2,49",,,,,,,"27,33","161,74","273,47","-0,74","591,81","165,19","2,25","123,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"3,22",,,,,,,"34,12","205,76","398,61",,,,,,
level0,no_checks,1 / 15,,,"3,33",,,,,,,"34,12","207,93","398,61",,,,,,
level0,no_checks,2 / 15,,,"3,32",,,,,,,"34,12","208,97","399,93",,,,,,
level0,no_checks,3 / 15,,,"3,28",,,,,,,"34,12","209,66","400,94",,,,,,
level0,no_checks,4 / 15,,,"3,12",,,,,,,"34,12","210,32","401,83",,,,,,
level0,no_checks,5 / 15,,,"2,85",,,,,,,"34,12","209,06","401,18",,,,,,
level0,no_checks,6 / 15,,,"2,63",,,,,,,"34,12","207,53","400,02",,,,,,
level0,no_checks,7 / 15,,,"2,53",,,,,,,"34,12","207,08","399,50",,,,,,
level0,no_checks,8 / 15,,,"2,49",,,,,,,"34,12","207,09","399,43",,,,,,
level0,no_checks,9 / 15,,,"2,50",,,,,,,"34,12","207,28","399,56",,,,,,
level0,no_checks,10 / 15,,,"2,47",,,,,,,"34,12","207,50","399,71",,,,,,
level0,no_checks,11 / 15,,,"2,45",,,,,,,"34,12","207,58","399,77",,,,,,
level0,no_checks,12 / 15,,,"2,44",,,,,,,"34,12","207,86","399,99",,,,,,
level0,no_checks,13 / 15,,,"2,44",,,,,,,"34,12","208,00","400,12",,,,,,
level0,no_checks,14 / 15,,,"2,43",,,,,,,"34,12","208,03","400,15",,,,,,
level0,no_checks,FINAL,,,"2,41",,,,,,,"34,12","208,38","400,46","-1,27","610,70","165,19","2,29","123,00","224,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"6,79",,,,,,,"36,10","874,03","951,55",,,,,,
level1,no_checks,1 / 15,,,"6,23",,,,,,,"36,10","904,25","986,06",,,,,,
level1,no_checks,2 / 15,,,"3,82",,,,,,,"36,10","902,40","972,08",,,,,,
level1,no_checks,3 / 15,,,"3,75",,,,,,,"36,10","902,96","971,74",,,,,,
level1,no_checks,4 / 15,,,"3,82",,,,,,,"36,10","902,99","971,70",,,,,,
level1,no_checks,5 / 15,,,"3,95",,,,,,,"36,10","903,01","971,64",,,,,,
level1,no_checks,6 / 15,,,"3,96",,,,,,,"36,10","903,04","971,59",,,,,,
level1,no_checks,7 / 15,,,"3,98",,,,,,,"36,10","903,06","971,51",,,,,,
level1,no_checks,8 / 15,,,"4,00",,,,,,,"36,10","903,09","971,26",,,,,,
level1,no_checks,9 / 15,,,"3,84",,,,,,,"36,10","903,15","971,07",,,,,,
level1,no_checks,10 / 15,,,"3,77",,,,,,,"36,10","903,23","971,07",,,,,,
level1,no_checks,11 / 15,,,"3,76",,,,,,,"36,10","903,26","971,07",,,,,,
level1,no_checks,12 / 15,,,"3,61",,,,,,,"36,10","907,35","974,40",,,,,,
level1,no_checks,13 / 15,,,"4,38",,,,,,,"36,10","909,36","975,85",,,,,,
level1,no_checks,14 / 15,,,"4,33",,,,,,,"36,10","909,45","975,98",,,,,,
level1,no_checks,FINAL,,,"4,11",,,,,,,"36,10","909,85","976,34","-4,10","2520,18","201,69","1,89","150,00","282,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
