InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"1,55",,,,,,,"31,83","345,50","576,42",,,,,,
level0,checks,1 / 10,,,"18,48",,,,,,,"31,83","226,81","374,52",,,,,,
level0,checks,2 / 10,,,"26,66",,,,,,,"31,83","234,47","369,39",,,,,,
level0,checks,3 / 10,,,"32,18",,,,,,,"31,83","147,32","242,99",,,,,,
level0,checks,4 / 10,,,"32,85",,,,,,,"31,83","137,93","231,64",,,,,,
level0,checks,5 / 10,,,"26,45",,,,,,,"31,83","89,46","149,50",,,,,,
level0,checks,6 / 10,,,"20,74",,,,,,,"31,83","110,37","209,66",,,,,,
level0,checks,7 / 10,,,"27,00",,,,,,,"31,83","112,12","157,10",,,,,,
level0,checks,8 / 10,,,"16,60",,,,,,,"31,83","193,95","264,42",,,,,,
level0,checks,9 / 10,,,"18,18",,,,,,,"31,83","234,94","274,36",,,,,,
level0,checks,FINAL,,,"34,37",,,,,,,"31,83","251,43","298,22","27,23","789,94","110,08","1,71","164,00","286,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"1,55",,,,,,,"31,83","345,50","576,42",,,,,,
level0,no_checks,1 / 10,,,"18,48",,,,,,,"31,83","226,81","374,52",,,,,,
level0,no_checks,2 / 10,,,"26,66",,,,,,,"31,83","234,47","369,39",,,,,,
level0,no_checks,3 / 10,,,"32,18",,,,,,,"31,83","147,32","242,99",,,,,,
level0,no_checks,4 / 10,,,"32,85",,,,,,,"31,83","137,93","231,64",,,,,,
level0,no_checks,5 / 10,,,"26,45",,,,,,,"31,83","89,46","149,50",,,,,,
level0,no_checks,6 / 10,,,"20,74",,,,,,,"31,83","110,37","209,66",,,,,,
level0,no_checks,7 / 10,,,"27,00",,,,,,,"31,83","112,12","157,10",,,,,,
level0,no_checks,8 / 10,,,"16,60",,,,,,,"31,83","193,95","264,42",,,,,,
level0,no_checks,9 / 10,,,"18,18",,,,,,,"31,83","234,94","274,36",,,,,,
level0,no_checks,FINAL,,,"34,37",,,,,,,"31,83","251,43","298,22","27,23","789,94","110,08","1,71","164,00","286,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,64",,,,,,,"38,38","404,60","559,44",,,,,,
level1,no_checks,1 / 10,,,"14,95",,,,,,,"38,38","274,41","382,48",,,,,,
level1,no_checks,2 / 10,,,"40,30",,,,,,,"38,38","211,63","291,81",,,,,,
level1,no_checks,3 / 10,,,"41,11",,,,,,,"38,38","112,94","163,26",,,,,,
level1,no_checks,4 / 10,,,"13,52",,,,,,,"38,38","45,46","88,04",,,,,,
level1,no_checks,5 / 10,,,"9,37",,,,,,,"38,38","198,67","209,41",,,,,,
level1,no_checks,6 / 10,,,"7,88",,,,,,,"38,38","216,97","226,26",,,,,,
level1,no_checks,7 / 10,,,"5,28",,,,,,,"38,38","218,17","226,91",,,,,,
level1,no_checks,8 / 10,,,"4,57",,,,,,,"38,38","220,69","230,10",,,,,,
level1,no_checks,9 / 10,,,"5,11",,,,,,,"38,38","222,12","231,68",,,,,,
level1,no_checks,FINAL,,,"4,85",,,,,,,"38,38","238,12","269,24","41,15","620,48","139,43","1,62","193,00","340,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,46",,,,,,,"80,35","696,90","766,31",,,,,,
level2,no_checks,1 / 10,,,"0,56",,,,,,,"80,35","689,63","756,11",,,,,,
level2,no_checks,2 / 10,,,"0,84",,,,,,,"80,35","685,62","750,65",,,,,,
level2,no_checks,3 / 10,,,"0,98",,,,,,,"80,35","680,09","744,08",,,,,,
level2,no_checks,4 / 10,,,"2,31",,,,,,,"80,35","652,36","708,47",,,,,,
level2,no_checks,5 / 10,,,"2,56",,,,,,,"80,35","650,34","705,79",,,,,,
level2,no_checks,6 / 10,,,"2,73",,,,,,,"80,35","650,39","705,86",,,,,,
level2,no_checks,7 / 10,,,"2,57",,,,,,,"80,35","650,41","705,85",,,,,,
level2,no_checks,8 / 10,,,"2,58",,,,,,,"80,35","650,46","705,88",,,,,,
level2,no_checks,9 / 10,,,"2,55",,,,,,,"80,35","650,51","705,92",,,,,,
level2,no_checks,FINAL,,,"2,55",,,,,,,"80,35","650,56","705,95","6,65","809,61","51,42","1,70","125,00","234,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,62",,,,,,,"164,87","498,60","679,27",,,,,,
level3,no_checks,1 / 10,,,"9,70",,,,,,,"164,87","379,22","394,79",,,,,,
level3,no_checks,2 / 10,,,"9,70",,,,,,,"164,87","379,22","394,79",,,,,,
level3,no_checks,FINAL,,,"9,70",,,,,,,"164,87","379,22","394,79","23,94","230,01","165,23","1,75","58,00","88,00"
