InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,72",,,,,,,"34,12","204,50","398,03",,,,,,
level0,checks,1 / 15,,,"0,68",,,,,,,"34,12","204,86","398,07",,,,,,
level0,checks,2 / 15,,,"0,71",,,,,,,"34,12","205,19","398,34",,,,,,
level0,checks,3 / 15,,,"0,70",,,,,,,"34,12","205,39","398,57",,,,,,
level0,checks,4 / 15,,,"0,68",,,,,,,"34,12","205,68","398,87",,,,,,
level0,checks,5 / 15,,,"0,67",,,,,,,"34,12","205,80","398,99",,,,,,
level0,checks,6 / 15,,,"0,66",,,,,,,"34,12","206,05","399,21",,,,,,
level0,checks,7 / 15,,,"0,65",,,,,,,"34,12","206,34","399,44",,,,,,
level0,checks,8 / 15,,,"0,66",,,,,,,"34,12","206,53","399,58",,,,,,
level0,checks,9 / 15,,,"0,65",,,,,,,"34,12","206,78","399,77",,,,,,
level0,checks,10 / 15,,,"0,65",,,,,,,"34,12","206,94","399,90",,,,,,
level0,checks,11 / 15,,,"0,66",,,,,,,"34,12","207,06","399,99",,,,,,
level0,checks,12 / 15,,,"0,65",,,,,,,"34,12","207,22","400,13",,,,,,
level0,checks,13 / 15,,,"0,64",,,,,,,"34,12","206,22","399,46",,,,,,
level0,checks,14 / 15,,,"0,65",,,,,,,"34,12","206,05","399,33",,,,,,
level0,checks,FINAL,,,"0,66",,,,,,,"34,12","205,91","399,17","-0,69","603,45","165,19","2,29","123,00","224,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,72",,,,,,,"34,12","204,50","398,03",,,,,,
level0,no_checks,1 / 15,,,"0,68",,,,,,,"34,12","204,86","398,07",,,,,,
level0,no_checks,2 / 15,,,"0,71",,,,,,,"34,12","205,19","398,34",,,,,,
level0,no_checks,3 / 15,,,"0,70",,,,,,,"34,12","205,39","398,57",,,,,,
level0,no_checks,4 / 15,,,"0,68",,,,,,,"34,12","205,68","398,87",,,,,,
level0,no_checks,5 / 15,,,"0,67",,,,,,,"34,12","205,80","398,99",,,,,,
level0,no_checks,6 / 15,,,"0,66",,,,,,,"34,12","206,05","399,21",,,,,,
level0,no_checks,7 / 15,,,"0,65",,,,,,,"34,12","206,34","399,44",,,,,,
level0,no_checks,8 / 15,,,"0,66",,,,,,,"34,12","206,53","399,58",,,,,,
level0,no_checks,9 / 15,,,"0,65",,,,,,,"34,12","206,78","399,77",,,,,,
level0,no_checks,10 / 15,,,"0,65",,,,,,,"34,12","206,94","399,90",,,,,,
level0,no_checks,11 / 15,,,"0,66",,,,,,,"34,12","207,06","399,99",,,,,,
level0,no_checks,12 / 15,,,"0,65",,,,,,,"34,12","207,22","400,13",,,,,,
level0,no_checks,13 / 15,,,"0,64",,,,,,,"34,12","206,22","399,46",,,,,,
level0,no_checks,14 / 15,,,"0,65",,,,,,,"34,12","206,05","399,33",,,,,,
level0,no_checks,FINAL,,,"0,66",,,,,,,"34,12","205,91","399,17","-0,69","603,45","165,19","2,29","123,00","224,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"1,83",,,,,,,"36,10","873,57","950,44",,,,,,
level1,no_checks,1 / 15,,,"3,31",,,,,,,"36,10","868,03","942,09",,,,,,
level1,no_checks,2 / 15,,,"1,26",,,,,,,"36,10","867,60","938,99",,,,,,
level1,no_checks,3 / 15,,,"1,27",,,,,,,"36,10","867,04","938,60",,,,,,
level1,no_checks,4 / 15,,,"6,26",,,,,,,"36,10","896,15","963,76",,,,,,
level1,no_checks,5 / 15,,,"5,47",,,,,,,"36,10","901,16","963,79",,,,,,
level1,no_checks,6 / 15,,,"5,27",,,,,,,"36,10","903,99","965,58",,,,,,
level1,no_checks,7 / 15,,,"5,61",,,,,,,"36,10","908,09","969,82",,,,,,
level1,no_checks,8 / 15,,,"4,66",,,,,,,"36,10","909,48","971,36",,,,,,
level1,no_checks,9 / 15,,,"5,36",,,,,,,"36,10","911,88","973,88",,,,,,
level1,no_checks,10 / 15,,,"4,79",,,,,,,"36,10","917,24","979,76",,,,,,
level1,no_checks,11 / 15,,,"4,33",,,,,,,"36,10","927,12","992,23",,,,,,
level1,no_checks,12 / 15,,,"4,64",,,,,,,"36,10","929,54","994,91",,,,,,
level1,no_checks,13 / 15,,,"4,11",,,,,,,"36,10","929,99","995,25",,,,,,
level1,no_checks,14 / 15,,,"4,47",,,,,,,"36,10","930,57","995,93",,,,,,
level1,no_checks,FINAL,,,"4,42",,,,,,,"36,10","931,50","996,97","-6,63","2580,15","201,69","1,89","150,00","282,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,53",,,,,,,"82,47","702,06","773,48",,,,,,
level2,no_checks,1 / 15,,,"0,57",,,,,,,"82,47","702,22","773,61",,,,,,
level2,no_checks,2 / 15,,,"0,53",,,,,,,"82,47","702,26","773,64",,,,,,
level2,no_checks,3 / 15,,,"0,52",,,,,,,"82,47","702,29","773,68",,,,,,
level2,no_checks,4 / 15,,,"0,52",,,,,,,"82,47","702,38","773,77",,,,,,
level2,no_checks,5 / 15,,,"0,52",,,,,,,"82,47","702,41","773,79",,,,,,
level2,no_checks,6 / 15,,,"0,52",,,,,,,"82,47","702,45","773,83",,,,,,
level2,no_checks,7 / 15,,,"0,52",,,,,,,"82,47","702,50","773,88",,,,,,
level2,no_checks,8 / 15,,,"0,53",,,,,,,"82,47","702,55","773,92",,,,,,
level2,no_checks,9 / 15,,,"0,53",,,,,,,"82,47","702,59","773,96",,,,,,
level2,no_checks,10 / 15,,,"0,53",,,,,,,"82,47","702,63","774,00",,,,,,
level2,no_checks,11 / 15,,,"0,53",,,,,,,"82,47","702,67","774,04",,,,,,
level2,no_checks,12 / 15,,,"0,52",,,,,,,"82,47","702,72","774,08",,,,,,
level2,no_checks,13 / 15,,,"0,52",,,,,,,"82,47","702,74","774,09",,,,,,
level2,no_checks,14 / 15,,,"0,52",,,,,,,"82,47","702,78","774,13",,,,,,
level2,no_checks,FINAL,,,"0,51",,,,,,,"82,47","702,79","774,14","-0,10","852,22","51,42","1,70","126,00","236,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,74",,,,,,,"163,81","471,78","654,48",,,,,,
level3,no_checks,1 / 15,,,"3,74",,,,,,,"163,81","471,78","654,48",,,,,,
level3,no_checks,FINAL,,,"3,74",,,,,,,"163,81","471,78","654,48","0,00","288,00","165,23","1,75","61,00","94,00"
