TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,1 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,2 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,3 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,4 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,5 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,6 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,7 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,8 / 10,,,"0,00",,,,,,,"17,98","276,86","426,06",,,,,,
level0,checks,9 / 10,,,"0,00",,,,,,,"17,98","276,87","426,06",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"17,98","276,87","426,06","0,00","1539,48","110,08","1,69","164,00","272,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"31,83","345,76","576,88",,,,,,
level0,no_checks,1 / 10,,,"0,03",,,,,,,"31,83","345,71","576,74",,,,,,
level0,no_checks,2 / 10,,,"0,05",,,,,,,"31,83","345,70","576,69",,,,,,
level0,no_checks,3 / 10,,,"0,07",,,,,,,"31,83","345,69","576,67",,,,,,
level0,no_checks,4 / 10,,,"0,09",,,,,,,"31,83","345,65","576,61",,,,,,
level0,no_checks,5 / 10,,,"0,13",,,,,,,"31,83","345,48","576,23",,,,,,
level0,no_checks,6 / 10,,,"0,16",,,,,,,"31,83","345,27","575,80",,,,,,
level0,no_checks,7 / 10,,,"0,20",,,,,,,"31,83","344,99","575,23",,,,,,
level0,no_checks,8 / 10,,,"0,27",,,,,,,"31,83","344,28","573,78",,,,,,
level0,no_checks,9 / 10,,,"0,36",,,,,,,"31,83","343,73","572,69",,,,,,
level0,no_checks,FINAL,,,"0,59",,,,,,,"31,83","342,98","571,41","0,80","1077,58","110,08","1,71","164,00","286,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"38,38","404,85","559,45",,,,,,
level1,no_checks,1 / 10,,,"0,00",,,,,,,"38,38","404,85","559,45",,,,,,
level1,no_checks,2 / 10,,,"0,00",,,,,,,"38,38","404,83","559,44",,,,,,
level1,no_checks,3 / 10,,,"0,00",,,,,,,"38,38","404,83","559,44",,,,,,
level1,no_checks,4 / 10,,,"0,00",,,,,,,"38,38","404,83","559,44",,,,,,
level1,no_checks,5 / 10,,,"0,00",,,,,,,"38,38","404,83","559,44",,,,,,
level1,no_checks,6 / 10,,,"0,00",,,,,,,"38,38","404,83","559,44",,,,,,
level1,no_checks,7 / 10,,,"0,00",,,,,,,"38,38","404,83","559,43",,,,,,
level1,no_checks,8 / 10,,,"0,00",,,,,,,"38,38","404,83","559,43",,,,,,
level1,no_checks,9 / 10,,,"0,00",,,,,,,"38,38","404,82","559,43",,,,,,
level1,no_checks,FINAL,,,"0,00",,,,,,,"38,38","404,82","559,42","0,01","1054,83","139,43","1,62","193,00","340,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"80,73","694,62","765,19",,,,,,
level2,no_checks,1 / 10,,,"0,02",,,,,,,"80,73","694,48","765,07",,,,,,
level2,no_checks,2 / 10,,,"0,03",,,,,,,"80,73","694,49","765,07",,,,,,
level2,no_checks,3 / 10,,,"0,05",,,,,,,"80,73","694,44","765,03",,,,,,
level2,no_checks,4 / 10,,,"0,05",,,,,,,"80,73","694,43","765,02",,,,,,
level2,no_checks,5 / 10,,,"0,06",,,,,,,"80,73","694,42","765,01",,,,,,
level2,no_checks,6 / 10,,,"0,07",,,,,,,"80,73","694,40","765,00",,,,,,
level2,no_checks,7 / 10,,,"0,08",,,,,,,"80,73","694,40","765,00",,,,,,
level2,no_checks,8 / 10,,,"0,09",,,,,,,"80,73","694,38","764,98",,,,,,
level2,no_checks,9 / 10,,,"0,10",,,,,,,"80,73","694,38","764,98",,,,,,
level2,no_checks,FINAL,,,"0,11",,,,,,,"80,73","694,37","764,97","0,03","860,14","51,42","1,60","122,00","228,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"161,21","486,26","661,01",,,,,,
level3,no_checks,1 / 10,,,"4,24",,,,,,,"161,21","476,07","655,77",,,,,,
level3,no_checks,2 / 10,,,"4,24",,,,,,,"161,21","476,07","655,77",,,,,,
level3,no_checks,FINAL,,,"4,24",,,,,,,"161,21","476,07","655,77","2,10","295,30","165,23","1,75","61,00","94,00"
