FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"2,53",,,,,,,"38,38","404,87","559,70",,,,,,
level1,no_checks,1 / 10,,,"2,86",,,,,,,"38,38","404,63","558,82",,,,,,
level1,no_checks,2 / 10,,,"4,34",,,,,,,"38,38","405,48","558,77",,,,,,
level1,no_checks,3 / 10,,,"9,16",,,,,,,"38,38","418,33","561,26",,,,,,
level1,no_checks,4 / 10,,,"8,53",,,,,,,"38,38","419,55","560,88",,,,,,
level1,no_checks,5 / 10,,,"6,56",,,,,,,"38,38","421,49","562,01",,,,,,
level1,no_checks,6 / 10,,,"6,51",,,,,,,"38,38","414,41","556,12",,,,,,
level1,no_checks,7 / 10,,,"6,74",,,,,,,"38,38","351,73","479,47",,,,,,
level1,no_checks,8 / 10,,,"13,18",,,,,,,"38,38","311,12","444,11",,,,,,
level1,no_checks,9 / 10,,,"14,60",,,,,,,"38,38","315,28","448,27",,,,,,
level1,no_checks,FINAL,,,"15,81",,,,,,,"38,38","297,14","433,80","26,61","774,26","139,43","1,62","193,00","340,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"2,53",,,,,,,"38,38","404,87","559,70",,,,,,
level1,no_checks,1 / 10,,,"2,86",,,,,,,"38,38","404,63","558,82",,,,,,
level1,no_checks,2 / 10,,,"4,34",,,,,,,"38,38","405,48","558,77",,,,,,
level1,no_checks,3 / 10,,,"9,16",,,,,,,"38,38","418,33","561,26",,,,,,
level1,no_checks,4 / 10,,,"8,53",,,,,,,"38,38","419,55","560,88",,,,,,
level1,no_checks,5 / 10,,,"6,56",,,,,,,"38,38","421,49","562,01",,,,,,
level1,no_checks,6 / 10,,,"6,51",,,,,,,"38,38","414,41","556,12",,,,,,
level1,no_checks,7 / 10,,,"6,74",,,,,,,"38,38","351,73","479,47",,,,,,
level1,no_checks,8 / 10,,,"13,18",,,,,,,"38,38","311,12","444,11",,,,,,
level1,no_checks,9 / 10,,,"14,60",,,,,,,"38,38","315,28","448,27",,,,,,
level1,no_checks,FINAL,,,"15,81",,,,,,,"38,38","297,14","433,80","26,61","774,26","139,43","1,62","193,00","340,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"6,58",,,,,,,"31,83","345,53","576,50",,,,,,
level0,no_checks,1 / 9,,,"5,89",,,,,,,"31,83","337,21","563,08",,,,,,
level0,no_checks,2 / 9,,,"4,00",,,,,,,"31,83","335,19","560,82",,,,,,
level0,no_checks,3 / 9,,,"4,49",,,,,,,"31,83","330,26","553,97",,,,,,
level0,no_checks,4 / 9,,,"5,62",,,,,,,"31,83","335,08","554,44",,,,,,
level0,no_checks,5 / 9,,,"5,56",,,,,,,"31,83","320,70","533,62",,,,,,
level0,no_checks,6 / 9,,,"13,47",,,,,,,"31,83","290,11","469,75",,,,,,
level0,no_checks,7 / 9,,,"25,25",,,,,,,"31,83","258,45","422,72",,,,,,
level0,no_checks,8 / 9,,,"33,39",,,,,,,"31,83","243,93","393,10",,,,,,
level0,no_checks,FINAL,,,"25,02",,,,,,,"31,83","113,61","183,86","67,12","356,94","110,08","1,71","164,00","286,00"
