InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"1,55",,,,,,,"31,83","345,50","576,42",,,,,,
level0,checks,1 / 10,,,"1,35",,,,,,,"31,83","342,86","571,22",,,,,,
level0,checks,2 / 10,,,"1,37",,,,,,,"31,83","340,36","566,87",,,,,,
level0,checks,3 / 10,,,"1,35",,,,,,,"31,83","339,04","564,85",,,,,,
level0,checks,4 / 10,,,"2,00",,,,,,,"31,83","337,99","563,06",,,,,,
level0,checks,5 / 10,,,"1,95",,,,,,,"31,83","336,90","562,20",,,,,,
level0,checks,6 / 10,,,"2,18",,,,,,,"31,83","335,81","561,32",,,,,,
level0,checks,7 / 10,,,"6,69",,,,,,,"31,83","338,07","559,52",,,,,,
level0,checks,8 / 10,,,"6,02",,,,,,,"31,83","335,15","549,96",,,,,,
level0,checks,9 / 10,,,"4,47",,,,,,,"31,83","337,00","551,73",,,,,,
level0,checks,FINAL,,,"3,94",,,,,,,"31,83","330,65","545,20","4,30","1038,86","110,08","1,71","164,00","286,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"1,55",,,,,,,"31,83","345,50","576,42",,,,,,
level0,no_checks,1 / 10,,,"1,35",,,,,,,"31,83","342,86","571,22",,,,,,
level0,no_checks,2 / 10,,,"1,37",,,,,,,"31,83","340,36","566,87",,,,,,
level0,no_checks,3 / 10,,,"1,35",,,,,,,"31,83","339,04","564,85",,,,,,
level0,no_checks,4 / 10,,,"2,00",,,,,,,"31,83","337,99","563,06",,,,,,
level0,no_checks,5 / 10,,,"1,95",,,,,,,"31,83","336,90","562,20",,,,,,
level0,no_checks,6 / 10,,,"2,18",,,,,,,"31,83","335,81","561,32",,,,,,
level0,no_checks,7 / 10,,,"6,69",,,,,,,"31,83","338,07","559,52",,,,,,
level0,no_checks,8 / 10,,,"6,02",,,,,,,"31,83","335,15","549,96",,,,,,
level0,no_checks,9 / 10,,,"4,47",,,,,,,"31,83","337,00","551,73",,,,,,
level0,no_checks,FINAL,,,"3,94",,,,,,,"31,83","330,65","545,20","4,30","1038,86","110,08","1,71","164,00","286,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,64",,,,,,,"38,38","404,60","559,44",,,,,,
level1,no_checks,1 / 10,,,"0,73",,,,,,,"38,38","405,40","559,48",,,,,,
level1,no_checks,2 / 10,,,"1,94",,,,,,,"38,38","412,99","567,89",,,,,,
level1,no_checks,3 / 10,,,"3,15",,,,,,,"38,38","409,94","562,19",,,,,,
level1,no_checks,4 / 10,,,"8,08",,,,,,,"38,38","408,08","558,60",,,,,,
level1,no_checks,5 / 10,,,"9,25",,,,,,,"38,38","394,27","563,00",,,,,,
level1,no_checks,6 / 10,,,"4,05",,,,,,,"38,38","390,32","556,79",,,,,,
level1,no_checks,7 / 10,,,"4,65",,,,,,,"38,38","388,65","554,91",,,,,,
level1,no_checks,8 / 10,,,"8,37",,,,,,,"38,38","406,72","568,20",,,,,,
level1,no_checks,9 / 10,,,"6,01",,,,,,,"38,38","411,44","572,40",,,,,,
level1,no_checks,FINAL,,,"3,15",,,,,,,"38,38","416,81","573,31","-3,02","1086,07","139,43","1,62","193,00","340,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,46",,,,,,,"80,35","696,90","766,31",,,,,,
level2,no_checks,1 / 10,,,"0,48",,,,,,,"80,35","696,92","766,31",,,,,,
level2,no_checks,2 / 10,,,"0,64",,,,,,,"80,35","697,34","766,62",,,,,,
level2,no_checks,3 / 10,,,"0,76",,,,,,,"80,35","699,60","768,53",,,,,,
level2,no_checks,4 / 10,,,"0,67",,,,,,,"80,35","700,32","769,20",,,,,,
level2,no_checks,5 / 10,,,"0,63",,,,,,,"80,35","701,29","770,15",,,,,,
level2,no_checks,6 / 10,,,"0,61",,,,,,,"80,35","701,81","770,69",,,,,,
level2,no_checks,7 / 10,,,"0,59",,,,,,,"80,35","702,35","771,26",,,,,,
level2,no_checks,8 / 10,,,"0,57",,,,,,,"80,35","702,86","771,82",,,,,,
level2,no_checks,9 / 10,,,"0,55",,,,,,,"80,35","703,18","772,19",,,,,,
level2,no_checks,FINAL,,,"0,54",,,,,,,"80,35","703,50","772,54","-0,95","875,50","51,42","1,70","125,00","234,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,64",,,,,,,"161,21","480,22","659,88",,,,,,
level3,no_checks,1 / 10,,,"3,64",,,,,,,"161,21","480,22","659,88",,,,,,
level3,no_checks,FINAL,,,"3,64",,,,,,,"161,21","480,22","659,88","0,00","297,87","165,23","1,75","61,00","94,00"
