FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,48",,,,,,,"17,98","276,87","426,10",,,,,,
level0,checks,1 / 10,,,"1,59",,,,,,,"17,98","279,48","427,41",,,,,,
level0,checks,2 / 10,,,"2,09",,,,,,,"17,98","279,72","427,39",,,,,,
level0,checks,3 / 10,,,"1,71",,,,,,,"17,98","278,60","426,10",,,,,,
level0,checks,4 / 10,,,"1,96",,,,,,,"17,98","250,44","386,99",,,,,,
level0,checks,5 / 10,,,"4,95",,,,,,,"17,98","238,41","367,78",,,,,,
level0,checks,6 / 10,,,"5,87",,,,,,,"17,98","232,03","357,74",,,,,,
level0,checks,7 / 10,,,"6,65",,,,,,,"17,98","228,57","349,64",,,,,,
level0,checks,8 / 10,,,"8,29",,,,,,,"17,98","219,93","333,02",,,,,,
level0,checks,9 / 10,,,"14,75",,,,,,,"17,98","222,19","335,49",,,,,,
level0,checks,FINAL,,,"16,64",,,,,,,"17,98","221,84","341,52","19,88","1233,49","110,08","1,69","164,00","272,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"6,58",,,,,,,"31,83","345,53","576,50",,,,,,
level0,no_checks,1 / 10,,,"20,67",,,,,,,"31,83","70,50","119,06",,,,,,
level0,no_checks,2 / 10,,,"33,00",,,,,,,"31,83","79,05","193,53",,,,,,
level0,no_checks,3 / 10,,,"32,64",,,,,,,"31,83","100,25","233,79",,,,,,
level0,no_checks,4 / 10,,,"17,46",,,,,,,"31,83","106,96","252,40",,,,,,
level0,no_checks,5 / 10,,,"0,32",,,,,,,"31,83","1927,03","1950,73",,,,,,
level0,no_checks,6 / 10,,,"0,35",,,,,,,"31,83","1929,46","1953,17",,,,,,
level0,no_checks,7 / 10,,,"0,38",,,,,,,"31,83","1929,89","1953,61",,,,,,
level0,no_checks,8 / 10,,,"0,36",,,,,,,"31,83","1930,51","1954,26",,,,,,
level0,no_checks,9 / 10,,,"0,34",,,,,,,"31,83","1930,87","1954,64",,,,,,
level0,no_checks,FINAL,,,"0,37",,,,,,,"31,83","1933,82","1957,21","-459,67","6075,77","110,08","1,71","164,00","286,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"2,53",,,,,,,"38,38","404,87","559,70",,,,,,
level1,no_checks,1 / 10,,,"2,86",,,,,,,"38,38","404,63","558,82",,,,,,
level1,no_checks,2 / 10,,,"4,34",,,,,,,"38,38","405,48","558,77",,,,,,
level1,no_checks,3 / 10,,,"9,16",,,,,,,"38,38","418,29","561,21",,,,,,
level1,no_checks,4 / 10,,,"5,81",,,,,,,"38,38","410,90","552,18",,,,,,
level1,no_checks,5 / 10,,,"5,15",,,,,,,"38,38","411,67","555,07",,,,,,
level1,no_checks,6 / 10,,,"4,99",,,,,,,"38,38","130,91","137,01",,,,,,
level1,no_checks,7 / 10,,,"8,98",,,,,,,"38,38","81,76","97,28",,,,,,
level1,no_checks,8 / 10,,,"1,98",,,,,,,"38,38","869,59","885,96",,,,,,
level1,no_checks,9 / 10,,,"1,17",,,,,,,"38,38","924,51","942,11",,,,,,
level1,no_checks,FINAL,,,"2,07",,,,,,,"38,38","934,65","951,59","-130,85","2435,40","139,43","1,62","193,00","340,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"2,14",,,,,,,"82,51","704,82","777,19",,,,,,
level2,no_checks,1 / 10,,,"1,18",,,,,,,"82,51","695,47","764,70",,,,,,
level2,no_checks,2 / 10,,,"1,28",,,,,,,"82,51","695,31","764,44",,,,,,
level2,no_checks,3 / 10,,,"1,30",,,,,,,"82,51","695,34","764,42",,,,,,
level2,no_checks,4 / 10,,,"1,30",,,,,,,"82,51","695,38","764,40",,,,,,
level2,no_checks,5 / 10,,,"1,29",,,,,,,"82,51","695,40","764,39",,,,,,
level2,no_checks,6 / 10,,,"1,28",,,,,,,"82,51","695,42","764,38",,,,,,
level2,no_checks,7 / 10,,,"1,27",,,,,,,"82,51","695,36","764,26",,,,,,
level2,no_checks,8 / 10,,,"1,27",,,,,,,"82,51","695,32","764,17",,,,,,
level2,no_checks,9 / 10,,,"1,27",,,,,,,"82,51","695,22","764,01",,,,,,
level2,no_checks,FINAL,,,"1,27",,,,,,,"82,51","695,13","763,86","1,37","842,50","51,42","1,73","126,00","234,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"14,42",,,,,,,"168,36","527,11","693,15",,,,,,
level3,no_checks,1 / 10,,,"14,62",,,,,,,"168,36","411,64","431,27",,,,,,
level3,no_checks,2 / 10,,,"14,62",,,,,,,"168,36","411,64","431,27",,,,,,
level3,no_checks,FINAL,,,"14,62",,,,,,,"168,36","411,64","431,27","21,91","244,50","165,23","1,75","59,00","92,00"
