TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"27,33","159,47","272,52",,,,,,
level0,checks,1 / 15,,,"0,00",,,,,,,"27,33","159,46","272,52",,,,,,
level0,checks,2 / 15,,,"0,00",,,,,,,"27,33","159,46","272,52",,,,,,
level0,checks,3 / 15,,,"0,00",,,,,,,"27,33","159,46","272,52",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"27,33","159,46","272,52","0,01","583,46","165,19","2,25","123,00","214,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"34,12","204,67","397,81",,,,,,
level0,no_checks,1 / 15,,,"0,00",,,,,,,"34,12","204,66","397,80",,,,,,
level0,no_checks,2 / 15,,,"0,00",,,,,,,"34,12","204,66","397,80",,,,,,
level0,no_checks,3 / 15,,,"0,00",,,,,,,"34,12","204,66","397,80",,,,,,
level0,no_checks,FINAL,,,"0,00",,,,,,,"34,12","204,66","397,80","0,01","599,80","165,19","2,29","123,00","224,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"36,10","873,29","949,77",,,,,,
level1,no_checks,1 / 15,,,"0,09",,,,,,,"36,10","873,20","949,71",,,,,,
level1,no_checks,2 / 15,,,"0,38",,,,,,,"36,10","872,89","949,43",,,,,,
level1,no_checks,3 / 15,,,"0,48",,,,,,,"36,10","872,29","948,96",,,,,,
level1,no_checks,4 / 15,,,"0,50",,,,,,,"36,10","871,81","948,59",,,,,,
level1,no_checks,5 / 15,,,"1,03",,,,,,,"36,10","870,91","947,90",,,,,,
level1,no_checks,6 / 15,,,"1,37",,,,,,,"36,10","870,27","947,29",,,,,,
level1,no_checks,7 / 15,,,"1,00",,,,,,,"36,10","869,54","946,47",,,,,,
level1,no_checks,8 / 15,,,"0,82",,,,,,,"36,10","868,85","945,65",,,,,,
level1,no_checks,9 / 15,,,"0,45",,,,,,,"36,10","868,31","945,20",,,,,,
level1,no_checks,10 / 15,,,"0,53",,,,,,,"36,10","868,17","944,93",,,,,,
level1,no_checks,11 / 15,,,"0,47",,,,,,,"36,10","868,53","944,98",,,,,,
level1,no_checks,12 / 15,,,"0,42",,,,,,,"36,10","868,35","944,75",,,,,,
level1,no_checks,13 / 15,,,"0,40",,,,,,,"36,10","868,28","944,61",,,,,,
level1,no_checks,14 / 15,,,"0,40",,,,,,,"36,10","868,29","944,53",,,,,,
level1,no_checks,FINAL,,,"0,40",,,,,,,"36,10","868,31","944,48","0,57","2405,11","201,69","1,89","150,00","282,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"82,47","702,46","773,31",,,,,,
level2,no_checks,1 / 15,,,"0,19",,,,,,,"82,47","702,06","773,01",,,,,,
level2,no_checks,2 / 15,,,"0,28",,,,,,,"82,47","702,06","773,03",,,,,,
level2,no_checks,3 / 15,,,"0,30",,,,,,,"82,47","702,07","773,04",,,,,,
level2,no_checks,4 / 15,,,"0,31",,,,,,,"82,47","702,08","773,05",,,,,,
level2,no_checks,5 / 15,,,"0,33",,,,,,,"82,47","702,12","773,07",,,,,,
level2,no_checks,6 / 15,,,"0,34",,,,,,,"82,47","702,13","773,09",,,,,,
level2,no_checks,7 / 15,,,"0,36",,,,,,,"82,47","702,15","773,10",,,,,,
level2,no_checks,8 / 15,,,"0,36",,,,,,,"82,47","702,16","773,11",,,,,,
level2,no_checks,9 / 15,,,"0,36",,,,,,,"82,47","702,18","773,13",,,,,,
level2,no_checks,10 / 15,,,"0,36",,,,,,,"82,47","702,22","773,16",,,,,,
level2,no_checks,11 / 15,,,"0,36",,,,,,,"82,47","702,25","773,18",,,,,,
level2,no_checks,12 / 15,,,"0,36",,,,,,,"82,47","702,28","773,21",,,,,,
level2,no_checks,13 / 15,,,"0,36",,,,,,,"82,47","702,29","773,22",,,,,,
level2,no_checks,14 / 15,,,"0,35",,,,,,,"82,47","702,33","773,25",,,,,,
level2,no_checks,FINAL,,,"0,35",,,,,,,"82,47","702,36","773,28","0,01","851,69","51,42","1,70","126,00","236,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"164,53","484,38","659,39",,,,,,
level3,no_checks,1 / 15,,,"4,42",,,,,,,"164,53","473,84","654,10",,,,,,
level3,no_checks,2 / 15,,,"4,42",,,,,,,"164,53","473,84","654,10",,,,,,
level3,no_checks,FINAL,,,"4,42",,,,,,,"164,53","473,84","654,10","2,17","287,99","165,23","1,86","62,00","96,00"
