FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,48",,,,,,,"17,98","276,87","426,10",,,,,,
level0,checks,1 / 10,,,"1,59",,,,,,,"17,98","279,48","427,41",,,,,,
level0,checks,2 / 10,,,"2,09",,,,,,,"17,98","279,72","427,39",,,,,,
level0,checks,3 / 10,,,"1,71",,,,,,,"17,98","278,60","426,09",,,,,,
level0,checks,4 / 10,,,"1,79",,,,,,,"17,98","253,23","391,42",,,,,,
level0,checks,5 / 10,,,"3,37",,,,,,,"17,98","245,60","379,11",,,,,,
level0,checks,6 / 10,,,"4,37",,,,,,,"17,98","238,85","369,23",,,,,,
level0,checks,7 / 10,,,"6,03",,,,,,,"17,98","234,73","361,99",,,,,,
level0,checks,8 / 10,,,"6,50",,,,,,,"17,98","230,19","354,81",,,,,,
level0,checks,9 / 10,,,"6,89",,,,,,,"17,98","226,82","348,11",,,,,,
level0,checks,FINAL,,,"0,12",,,,,,,"17,98","1854,59","1878,25","-569,84","10312,22","110,08","1,69","164,00","272,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"6,58",,,,,,,"31,83","345,53","576,50",,,,,,
level0,no_checks,1 / 10,,,"20,67",,,,,,,"31,83","70,50","119,06",,,,,,
level0,no_checks,2 / 10,,,"31,79",,,,,,,"31,83","84,79","194,55",,,,,,
level0,no_checks,3 / 10,,,"1,28",,,,,,,"31,83","1752,46","1773,97",,,,,,
level0,no_checks,4 / 10,,,"0,60",,,,,,,"31,83","1818,40","1840,75",,,,,,
level0,no_checks,5 / 10,,,"1,79",,,,,,,"31,83","1713,89","1734,51",,,,,,
level0,no_checks,6 / 10,,,"2,47",,,,,,,"31,83","1650,40","1670,26",,,,,,
level0,no_checks,7 / 10,,,"2,30",,,,,,,"31,83","1615,56","1635,25",,,,,,
level0,no_checks,8 / 10,,,"2,66",,,,,,,"31,83","1585,19","1604,39",,,,,,
level0,no_checks,9 / 10,,,"2,17",,,,,,,"31,83","1578,92","1598,76",,,,,,
level0,no_checks,FINAL,,,"2,79",,,,,,,"31,83","1545,41","1564,30","-347,26","4855,44","110,08","1,71","164,00","286,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"2,53",,,,,,,"38,38","404,87","559,70",,,,,,
level1,no_checks,1 / 10,,,"2,86",,,,,,,"38,38","404,63","558,82",,,,,,
level1,no_checks,2 / 10,,,"4,34",,,,,,,"38,38","405,48","558,77",,,,,,
level1,no_checks,3 / 10,,,"9,16",,,,,,,"38,38","418,29","561,22",,,,,,
level1,no_checks,4 / 10,,,"6,64",,,,,,,"38,38","415,67","557,43",,,,,,
level1,no_checks,5 / 10,,,"4,45",,,,,,,"38,38","390,97","527,90",,,,,,
level1,no_checks,6 / 10,,,"8,57",,,,,,,"38,38","386,68","521,45",,,,,,
level1,no_checks,7 / 10,,,"8,65",,,,,,,"38,38","326,06","448,25",,,,,,
level1,no_checks,8 / 10,,,"14,37",,,,,,,"38,38","309,78","431,25",,,,,,
level1,no_checks,9 / 10,,,"17,76",,,,,,,"38,38","306,69","431,79",,,,,,
level1,no_checks,FINAL,,,"22,34",,,,,,,"38,38","282,85","402,36","30,14","737,03","139,43","1,62","193,00","340,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"2,09",,,,,,,"80,35","697,43","767,15",,,,,,
level2,no_checks,1 / 10,,,"1,26",,,,,,,"80,35","695,34","764,08",,,,,,
level2,no_checks,2 / 10,,,"3,59",,,,,,,"80,35","655,40","710,59",,,,,,
level2,no_checks,3 / 10,,,"3,72",,,,,,,"80,35","657,37","712,51",,,,,,
level2,no_checks,4 / 10,,,"3,68",,,,,,,"80,35","653,46","706,97",,,,,,
level2,no_checks,5 / 10,,,"4,14",,,,,,,"80,35","649,63","701,20",,,,,,
level2,no_checks,6 / 10,,,"3,98",,,,,,,"80,35","649,62","701,02",,,,,,
level2,no_checks,7 / 10,,,"3,91",,,,,,,"80,35","649,63","700,95",,,,,,
level2,no_checks,8 / 10,,,"3,92",,,,,,,"80,35","649,64","700,92",,,,,,
level2,no_checks,9 / 10,,,"3,71",,,,,,,"80,35","649,66","700,91",,,,,,
level2,no_checks,FINAL,,,"3,67",,,,,,,"80,35","649,69","700,90","6,85","808,53","51,42","1,70","125,00","234,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"14,87",,,,,,,"158,73","472,69","648,57",,,,,,
level3,no_checks,1 / 10,,,"4,12",,,,,,,"158,73","441,01","616,60",,,,,,
level3,no_checks,2 / 10,,,"4,06",,,,,,,"158,73","431,77","605,18",,,,,,
level3,no_checks,3 / 10,,,"4,05",,,,,,,"158,73","431,54","604,96",,,,,,
