FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,01",,,,,,,"0,95","22,92","34,33","23,76",,,,,,
seq0,checks,1 / 12,,,"0,03","0,00","0,15",,,,,,,"0,95","4,79","6,36","3,77",,,,,,
seq0,checks,2 / 12,,,"0,03","0,00","0,08",,,,,,,"0,95","4,79","6,35","3,76",,,,,,
seq0,checks,3 / 12,,,"0,03","0,00","0,08",,,,,,,"0,95","4,79","6,35","3,76",,,,,,
seq0,checks,FINAL,,,"0,03","0,00","0,08",,,,,,,"0,95","4,79","6,35","3,76","79,09","507,27","2,50","2,15","343,00","292,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,10","0,00","0,82",,,,,,,"1,60","33,10","44,36","32,69",,,,,,
seq0,no_checks,1 / 12,,,"0,11","0,00","0,71",,,,,,,"1,60","32,93","44,06","32,44",,,,,,
seq0,no_checks,2 / 12,,,"0,34","0,00","0,91",,,,,,,"1,60","13,12","15,64","10,31",,,,,,
seq0,no_checks,3 / 12,,,"0,21","0,00","0,56",,,,,,,"1,60","12,38","15,26","9,21",,,,,,
seq0,no_checks,4 / 12,,,"0,20","0,00","0,52",,,,,,,"1,60","12,20","15,07","8,97",,,,,,
seq0,no_checks,5 / 12,,,"0,18","0,00","0,46",,,,,,,"1,60","11,88","14,83","8,47",,,,,,
seq0,no_checks,6 / 12,,,"0,15","0,00","0,47",,,,,,,"1,60","11,76","14,74","8,28",,,,,,
seq0,no_checks,7 / 12,,,"0,06","0,00","0,16",,,,,,,"1,60","11,72","12,87","3,01",,,,,,
seq0,no_checks,8 / 12,,,"0,06","0,00","0,13",,,,,,,"1,60","11,76","12,98","3,07",,,,,,
seq0,no_checks,9 / 12,,,"0,06","0,00","0,14",,,,,,,"1,60","11,79","13,05","3,10",,,,,,
seq0,no_checks,10 / 12,,,"0,06","0,00","0,13",,,,,,,"1,60","11,82","13,10","3,12",,,,,,
seq0,no_checks,11 / 12,,,"0,06","0,00","0,13",,,,,,,"1,60","11,84","13,14","3,13",,,,,,
seq0,no_checks,FINAL,,,"0,06","0,00","0,15",,,,,,,"1,60","11,88","13,19","3,16","64,11","740,63","2,50","2,55","345,00","664,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,06","0,01","1,25",,,,,,,"1,98","35,15","48,92","34,19",,,,,,
